session_id,user_id,session_start,session_end,duration_minutes,geo_velocity_flag,geo_velocity_detail,failed_login_count,max_failed_attempts_last_10min,device_change_flag,time_since_last_known_device_ip_minutes,transaction_amount_zscore,max_transaction_amount,total_transaction_amount,new_beneficiary_flag,transaction_velocity,weak_crypto_flag,crypto_deprecated_signal_count,login_event_count,successful_login_count,unique_geo_count,unique_device_count,session_is_attack_scenario,session_attack_types,anomaly_score,risk_score,is_model_anomaly
U1036_S00016,U1036,2026-01-04T08:10:00,2026-01-04T08:10:00,1.0,0,,0,0,0,347.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1102_S00037,U1102,2026-01-10T19:28:00,2026-01-10T19:28:00,1.0,0,,0,0,0,294.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3220577761465087,0.2,False
U1020_S00007,U1020,2026-01-03T09:08:00,2026-01-03T09:08:00,1.0,0,,0,0,0,351.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1075_S00054,U1075,2026-01-16T04:04:00,2026-01-16T04:04:00,1.0,0,,0,0,0,360.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1071_S00003,U1071,2026-01-02T03:43:00,2026-01-02T03:43:00,1.0,0,,0,0,0,1177.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3220346220423769,0.2,False
U1047_S00049,U1047,2026-01-14T08:15:00,2026-01-14T08:15:00,1.0,0,,0,0,0,349.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1054_S00079,U1054,2026-01-20T22:00:00,2026-01-20T22:00:00,1.0,0,,0,0,0,369.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1028_S00079,U1028,2026-01-19T22:48:00,2026-01-19T22:48:00,1.0,0,,0,0,0,357.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1001_S00060,U1001,2026-01-16T03:29:00,2026-01-16T03:29:00,1.0,0,,0,0,0,1174.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3220346220423769,0.2,False
U1087_S00025,U1087,2026-01-08T22:47:00,2026-01-08T22:47:00,1.0,0,,0,0,0,1174.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3220346220423769,0.2,False
U1049_S00034,U1049,2026-01-08T23:05:00,2026-01-08T23:05:00,1.0,0,,0,0,0,351.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1099_S00018,U1099,2026-01-06T22:38:00,2026-01-06T22:38:00,1.0,0,,0,0,0,351.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1004_S00065,U1004,2026-01-16T09:00:00,2026-01-16T09:00:00,1.0,0,,0,0,0,1178.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3220346220423769,0.2,False
U1043_S00040,U1043,2026-01-11T09:32:00,2026-01-11T09:32:00,1.0,0,,0,0,0,368.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1099_S00030,U1099,2026-01-09T17:43:00,2026-01-09T17:43:00,1.0,0,,0,0,0,362.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1012_S00032,U1012,2026-01-08T19:52:00,2026-01-08T19:52:00,1.0,0,,0,0,0,372.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1063_S00072,U1063,2026-01-20T18:16:00,2026-01-20T18:16:00,1.0,0,,0,0,0,356.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1091_S00043,U1091,2026-01-10T16:30:00,2026-01-10T16:30:00,1.0,0,,0,0,0,352.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1062_S00020,U1062,2026-01-06T01:45:00,2026-01-06T01:45:00,1.0,0,,0,0,0,360.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1041_S00012,U1041,2026-01-03T09:54:00,2026-01-03T09:54:00,1.0,0,,0,0,0,348.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1059_S00021,U1059,2026-01-06T17:12:00,2026-01-06T17:12:00,1.0,0,,0,0,0,292.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3220577761465087,0.2,False
U1093_S00032,U1093,2026-01-09T14:18:00,2026-01-09T14:18:00,1.0,0,,0,0,0,372.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1012_S00067,U1012,2026-01-18T10:37:00,2026-01-18T10:37:00,1.0,0,,0,0,0,347.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1067_S00027,U1067,2026-01-06T10:00:00,2026-01-06T10:00:00,1.0,0,,0,0,0,367.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1010_S00045,U1010,2026-01-12T08:44:00,2026-01-12T08:44:00,1.0,0,,0,0,0,374.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1030_S00047,U1030,2026-01-13T15:43:00,2026-01-13T15:43:00,1.0,0,,0,0,0,363.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1056_S00020,U1056,2026-01-05T18:30:00,2026-01-05T18:30:00,1.0,0,,0,0,0,363.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1033_S00020,U1033,2026-01-05T18:37:00,2026-01-05T18:37:00,1.0,0,,0,0,0,346.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1094_S00066,U1094,2026-01-17T13:38:00,2026-01-17T13:38:00,1.0,0,,0,0,0,1177.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3220346220423769,0.2,False
U1119_S00013,U1119,2026-01-05T02:01:00,2026-01-05T02:01:00,1.0,0,,0,0,0,359.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1029_S00017,U1029,2026-01-03T14:52:00,2026-01-03T14:52:00,1.0,0,,0,0,0,361.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1101_S00039,U1101,2026-01-10T00:09:00,2026-01-10T00:09:00,1.0,0,,0,0,0,366.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1060_S00014,U1060,2026-01-03T06:51:00,2026-01-03T06:51:00,1.0,0,,0,0,0,368.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1095_S00057,U1095,2026-01-15T10:28:00,2026-01-15T10:28:00,1.0,0,,0,0,0,350.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1064_S00009,U1064,2026-01-03T07:34:00,2026-01-03T07:34:00,1.0,0,,0,0,0,346.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1044_S00074,U1044,2026-01-18T02:11:00,2026-01-18T02:11:00,1.0,0,,0,0,0,293.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3220577761465087,0.2,False
U1091_S00003,U1091,2026-01-02T05:26:00,2026-01-02T05:26:00,1.0,0,,0,0,0,348.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1068_S00010,U1068,2026-01-03T16:46:00,2026-01-03T16:46:00,1.0,0,,0,0,0,371.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1046_S00026,U1046,2026-01-08T23:47:00,2026-01-08T23:47:00,1.0,0,,0,0,0,367.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1048_S00054,U1048,2026-01-13T17:04:00,2026-01-13T17:04:00,1.0,0,,0,0,0,361.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1071_S00004,U1071,2026-01-02T09:44:00,2026-01-02T09:44:00,1.0,0,,0,0,0,361.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1072_S00072,U1072,2026-01-18T18:13:00,2026-01-18T18:13:00,1.0,0,,0,0,0,294.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3220577761465087,0.2,False
U1095_S00033,U1095,2026-01-09T12:59:00,2026-01-09T12:59:00,1.0,0,,0,0,0,361.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1008_S00006,U1008,2026-01-02T08:09:00,2026-01-02T08:09:00,1.0,0,,0,0,0,348.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1027_S00008,U1027,2026-01-03T01:00:00,2026-01-03T01:00:00,1.0,0,,0,0,0,365.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1024_S00081,U1024,2026-01-21T21:10:00,2026-01-21T21:10:00,1.0,0,,0,0,0,346.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1045_S00078,U1045,2026-01-21T18:41:00,2026-01-21T18:41:00,1.0,0,,0,0,0,371.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1059_S00015,U1059,2026-01-05T07:18:00,2026-01-05T07:18:00,1.0,0,,0,0,0,356.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1050_S00039,U1050,2026-01-08T18:04:00,2026-01-08T18:04:00,1.0,0,,0,0,0,370.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1044_S00039,U1044,2026-01-11T02:03:00,2026-01-11T02:03:00,1.0,0,,0,0,0,361.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1083_S00077,U1083,2026-01-21T15:46:00,2026-01-21T15:46:00,1.0,0,,0,0,0,361.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1023_S00051,U1023,2026-01-14T13:59:00,2026-01-14T13:59:00,1.0,0,,0,0,0,368.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1104_S00057,U1104,2026-01-14T14:14:00,2026-01-14T14:14:00,1.0,0,,0,0,0,354.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1115_S00041,U1115,2026-01-12T19:57:00,2026-01-12T19:57:00,1.0,0,,0,0,0,345.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1051_S00071,U1051,2026-01-18T22:01:00,2026-01-18T22:01:00,1.0,0,,0,0,0,367.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1038_S00074,U1038,2026-01-20T16:05:00,2026-01-20T16:05:00,1.0,0,,0,0,0,372.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1049_S00043,U1049,2026-01-11T02:25:00,2026-01-11T02:25:00,1.0,0,,0,0,0,1176.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3220346220423769,0.2,False
U1046_S00003,U1046,2026-01-02T06:24:00,2026-01-02T06:24:00,1.0,0,,0,0,0,347.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1083_S00046,U1083,2026-01-12T17:20:00,2026-01-12T17:20:00,1.0,0,,0,0,0,347.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1013_S00027,U1013,2026-01-07T22:50:00,2026-01-07T22:50:00,1.0,0,,0,0,0,352.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1052_S00039,U1052,2026-01-10T17:54:00,2026-01-10T17:54:00,1.0,0,,0,0,0,355.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1093_S00031,U1093,2026-01-09T11:09:00,2026-01-09T11:09:00,1.0,0,,0,0,0,1174.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3220346220423769,0.2,False
U1046_S00064,U1046,2026-01-17T19:18:00,2026-01-17T19:18:00,1.0,0,,0,0,0,355.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1052_S00044,U1052,2026-01-11T22:56:00,2026-01-11T22:56:00,1.0,0,,0,0,0,352.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1013_S00076,U1013,2026-01-19T04:54:00,2026-01-19T04:54:00,1.0,0,,0,0,0,366.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1068_S00055,U1068,2026-01-14T10:45:00,2026-01-14T10:45:00,1.0,0,,0,0,0,1176.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3220346220423769,0.2,False
U1063_S00013,U1063,2026-01-05T07:43:00,2026-01-05T07:43:00,1.0,0,,0,0,0,374.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1099_S00015,U1099,2026-01-05T07:47:00,2026-01-05T07:47:00,1.0,0,,0,0,0,349.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1057_S00015,U1057,2026-01-03T16:59:00,2026-01-03T16:59:00,1.0,0,,0,0,0,362.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1003_S00064,U1003,2026-01-17T08:52:00,2026-01-17T08:52:00,1.0,0,,0,0,0,370.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1091_S00033,U1091,2026-01-07T18:37:00,2026-01-07T18:37:00,1.0,0,,0,0,0,370.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1016_S00028,U1016,2026-01-09T05:07:00,2026-01-09T05:07:00,1.0,0,,0,0,0,368.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1052_S00075,U1052,2026-01-19T16:18:00,2026-01-19T16:18:00,1.0,0,,0,0,0,352.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1000_S00081,U1000,2026-01-19T16:29:00,2026-01-19T16:29:00,1.0,0,,0,0,0,345.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1083_S00032,U1083,2026-01-10T01:19:00,2026-01-10T01:19:00,1.0,0,,0,0,0,365.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1060_S00077,U1060,2026-01-19T16:48:00,2026-01-19T16:48:00,1.0,0,,0,0,0,355.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1082_S00007,U1082,2026-01-02T15:42:00,2026-01-02T15:42:00,1.0,0,,0,0,0,351.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1119_S00018,U1119,2026-01-06T14:11:00,2026-01-06T14:11:00,1.0,0,,0,0,0,361.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1076_S00066,U1076,2026-01-16T17:13:00,2026-01-16T17:13:00,1.0,0,,0,0,0,372.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1096_S00060,U1096,2026-01-17T19:23:00,2026-01-17T19:23:00,1.0,0,,0,0,0,358.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32206152822208417,0.2,False
U1013_S00019,U1013,2026-01-05T00:11:00,2026-01-05T00:11:00,1.0,0,,0,0,0,283.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32198860102770155,0.19,False
U1085_S00059,U1085,2026-01-17T06:08:00,2026-01-17T06:08:00,1.0,0,,0,0,0,287.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32198860102770155,0.19,False
U1048_S00075,U1048,2026-01-19T13:32:00,2026-01-19T13:32:00,1.0,0,,0,0,0,283.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32198860102770155,0.19,False
U1001_S00011,U1001,2026-01-03T18:57:00,2026-01-03T18:57:00,1.0,0,,0,0,0,288.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32198860102770155,0.19,False
U1044_S00035,U1044,2026-01-10T13:04:00,2026-01-10T13:04:00,1.0,0,,0,0,0,284.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32198860102770155,0.19,False
U1087_S00057,U1087,2026-01-17T11:39:00,2026-01-17T11:39:00,1.0,0,,0,0,0,283.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32198860102770155,0.19,False
U1045_S00025,U1045,2026-01-07T20:16:00,2026-01-07T20:16:00,1.0,0,,0,0,0,288.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32198860102770155,0.19,False
U1038_S00069,U1038,2026-01-19T09:15:00,2026-01-19T09:15:00,1.0,0,,0,0,0,284.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32198860102770155,0.19,False
U1091_S00017,U1091,2026-01-04T10:37:00,2026-01-04T10:37:00,1.0,0,,0,0,0,285.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32198860102770155,0.19,False
U1023_S00057,U1023,2026-01-16T04:47:00,2026-01-16T04:47:00,1.0,0,,0,0,0,285.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32198860102770155,0.19,False
U1099_S00011,U1099,2026-01-03T14:08:00,2026-01-03T14:08:00,1.0,0,,0,0,0,283.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32198860102770155,0.19,False
U1038_S00065,U1038,2026-01-18T08:21:00,2026-01-18T08:21:00,1.0,0,,0,0,0,290.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32198860102770155,0.19,False
U1094_S00055,U1094,2026-01-15T20:46:00,2026-01-15T20:46:00,1.0,0,,0,0,0,289.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32198860102770155,0.19,False
U1114_S00054,U1114,2026-01-14T15:56:00,2026-01-14T15:56:00,1.0,0,,0,0,0,287.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32198860102770155,0.19,False
U1093_S00033,U1093,2026-01-09T15:58:00,2026-01-09T15:58:00,1.0,0,,0,0,0,289.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32198860102770155,0.19,False
U1111_S00023,U1111,2026-01-06T22:16:00,2026-01-06T22:16:00,1.0,0,,0,0,0,284.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32198860102770155,0.19,False
U1003_S00019,U1003,2026-01-06T00:23:00,2026-01-06T00:23:00,1.0,0,,0,0,0,286.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32198860102770155,0.19,False
U1099_S00067,U1099,2026-01-18T16:17:00,2026-01-18T16:17:00,1.0,0,,0,0,0,284.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32198860102770155,0.19,False
U1098_S00046,U1098,2026-01-14T09:23:00,2026-01-14T09:23:00,1.0,0,,0,0,0,288.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32198860102770155,0.19,False
U1021_S00026,U1021,2026-01-06T02:47:00,2026-01-06T02:47:00,1.0,0,,0,0,0,283.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32198860102770155,0.19,False
U1045_S00074,U1045,2026-01-20T16:19:00,2026-01-20T16:19:00,1.0,0,,0,0,0,289.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32198860102770155,0.19,False
U1093_S00076,U1093,2026-01-20T16:29:00,2026-01-20T16:29:00,1.0,0,,0,0,0,289.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32198860102770155,0.19,False
U1094_S00035,U1094,2026-01-11T04:28:00,2026-01-11T04:28:00,1.0,0,,0,0,0,289.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32198860102770155,0.19,False
U1014_S00079,U1014,2026-01-20T07:32:00,2026-01-20T07:32:00,1.0,0,,0,0,0,283.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32198860102770155,0.19,False
U1046_S00040,U1046,2026-01-12T22:45:00,2026-01-12T22:45:00,1.0,0,,0,0,0,282.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32198860102770155,0.19,False
U1020_S00050,U1020,2026-01-13T11:36:00,2026-01-13T11:36:00,1.0,0,,0,0,0,285.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32198860102770155,0.19,False
U1095_S00052,U1095,2026-01-14T05:55:00,2026-01-14T05:55:00,1.0,0,,0,0,0,288.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32198860102770155,0.19,False
U1063_S00043,U1063,2026-01-13T17:08:00,2026-01-13T17:08:00,1.0,0,,0,0,0,289.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32198860102770155,0.19,False
U1114_S00020,U1114,2026-01-06T18:21:00,2026-01-06T18:21:00,1.0,0,,0,0,0,283.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32198860102770155,0.19,False
U1041_S00031,U1041,2026-01-08T05:47:00,2026-01-08T05:47:00,1.0,0,,0,0,0,283.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32198860102770155,0.19,False
U1079_S00023,U1079,2026-01-06T05:12:00,2026-01-06T05:12:00,1.0,0,,0,0,0,1181.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32196437714504866,0.18,False
U1077_S00044,U1077,2026-01-10T03:11:00,2026-01-10T03:11:00,1.0,0,,0,0,0,1184.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32196437714504866,0.18,False
U1004_S00023,U1004,2026-01-06T01:01:00,2026-01-06T01:01:00,1.0,0,,0,0,0,1184.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32196437714504866,0.18,False
U1108_S00047,U1108,2026-01-14T01:24:00,2026-01-14T01:24:00,1.0,0,,0,0,0,1182.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32196437714504866,0.18,False
U1117_S00031,U1117,2026-01-10T17:09:00,2026-01-10T17:09:00,1.0,0,,0,0,0,1182.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32196437714504866,0.18,False
U1076_S00071,U1076,2026-01-18T01:37:00,2026-01-18T01:37:00,1.0,0,,0,0,0,1182.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32196437714504866,0.18,False
U1030_S00013,U1030,2026-01-06T16:03:00,2026-01-06T16:03:00,1.0,0,,0,0,0,1186.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32196437714504866,0.18,False
U1050_S00016,U1050,2026-01-04T12:16:00,2026-01-04T12:16:00,1.0,0,,0,0,0,302.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32185931296476283,0.16,False
U1118_S00013,U1118,2026-01-04T07:14:00,2026-01-04T07:14:00,1.0,0,,0,0,0,323.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32185931296476283,0.16,False
U1061_S00066,U1061,2026-01-16T08:51:00,2026-01-16T08:51:00,1.0,0,,0,0,0,517.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.3218530444107742,0.16,False
U1057_S00039,U1057,2026-01-10T16:26:00,2026-01-10T16:26:00,1.0,0,,0,0,0,307.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32185931296476283,0.16,False
U1025_S00074,U1025,2026-01-18T15:14:00,2026-01-18T15:14:00,1.0,0,,0,0,0,306.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32185931296476283,0.16,False
U1007_S00003,U1007,2026-01-01T23:54:00,2026-01-01T23:54:00,1.0,0,,0,0,0,341.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32185931296476283,0.16,False
U1046_S00068,U1046,2026-01-18T02:33:00,2026-01-18T02:33:00,1.0,0,,0,0,0,301.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32185931296476283,0.16,False
U1026_S00047,U1026,2026-01-12T09:11:00,2026-01-12T09:11:00,1.0,0,,0,0,0,309.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32185931296476283,0.16,False
U1046_S00023,U1046,2026-01-08T05:39:00,2026-01-08T05:39:00,1.0,0,,0,0,0,300.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32185931296476283,0.16,False
U1093_S00045,U1093,2026-01-11T11:26:00,2026-01-11T11:26:00,1.0,0,,0,0,0,311.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32185931296476283,0.16,False
U1096_S00059,U1096,2026-01-17T15:13:00,2026-01-17T15:13:00,1.0,0,,0,0,0,333.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32185931296476283,0.16,False
U1021_S00015,U1021,2026-01-04T01:31:00,2026-01-04T01:31:00,1.0,0,,0,0,0,302.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32185931296476283,0.16,False
U1069_S00017,U1069,2026-01-04T22:14:00,2026-01-04T22:14:00,1.0,0,,0,0,0,514.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32186594811027536,0.16,False
U1045_S00027,U1045,2026-01-08T07:03:00,2026-01-08T07:03:00,1.0,0,,0,0,0,339.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32185931296476283,0.16,False
U1070_S00039,U1070,2026-01-09T21:02:00,2026-01-09T21:02:00,1.0,0,,0,0,0,505.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32186594811027536,0.16,False
U1063_S00033,U1063,2026-01-11T05:06:00,2026-01-11T05:06:00,1.0,0,,0,0,0,320.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal,0.32185931296476283,0.16,False
