session_id,user_id,session_start,session_end,duration_minutes,geo_velocity_flag,geo_velocity_detail,failed_login_count,max_failed_attempts_last_10min,device_change_flag,time_since_last_known_device_ip_minutes,transaction_amount_zscore,max_transaction_amount,total_transaction_amount,new_beneficiary_flag,transaction_velocity,weak_crypto_flag,crypto_deprecated_signal_count,login_event_count,successful_login_count,unique_geo_count,unique_device_count,session_is_attack_scenario,session_attack_types
U1069_S00056,U1069,2026-01-15T23:08:00,2026-01-15T23:08:00,1.0,0,,0,0,0,0.0,-0.9594,3320.75,3320.75,0,1,0,0,0,0,0,0,False,normal
U1102_S00052,U1102,2026-01-15T23:09:00,2026-01-15T23:09:00,1.0,0,,0,0,0,2229.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1053_S00057,U1053,2026-01-15T23:11:00,2026-01-15T23:11:00,1.0,0,,0,0,0,0.0,0.0084,3464.48,3464.48,0,1,0,0,0,0,0,0,False,normal
U1079_S00053,U1079,2026-01-15T23:15:00,2026-01-15T23:15:00,1.0,0,,0,0,0,1345.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1001_S00059,U1001,2026-01-15T23:20:00,2026-01-15T23:20:00,1.0,0,,0,0,0,336.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1010_S00058,U1010,2026-01-15T23:21:00,2026-01-15T23:21:00,1.0,0,,0,0,0,0.0,0.4863,5876.32,5876.32,0,1,0,0,0,0,0,0,False,normal
U1089_S00054,U1089,2026-01-15T23:24:00,2026-01-15T23:24:00,1.0,0,,0,0,0,1646.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1117_S00053,U1117,2026-01-15T23:31:00,2026-01-15T23:31:00,1.0,0,,0,0,0,251.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1051_S00060,U1051,2026-01-15T23:37:00,2026-01-15T23:37:00,1.0,0,,0,0,0,0.0,0.0454,3757.8,3757.8,1,1,0,0,0,0,0,0,False,normal
U1119_S00060,U1119,2026-01-15T23:37:00,2026-01-15T23:37:00,1.0,0,,0,0,0,72.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1043_S00059,U1043,2026-01-15T23:38:00,2026-01-15T23:38:00,1.0,0,,0,0,0,0.0,-0.153,4997.07,4997.07,0,1,0,0,0,0,0,0,False,normal
U1025_S00060,U1025,2026-01-15T23:39:00,2026-01-15T23:39:00,1.0,0,,1,1,0,559.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,False,normal
U1070_S00061,U1070,2026-01-15T23:43:00,2026-01-16T00:07:00,24.0,0,,0,0,0,1529.0,0.0029,3665.06,3665.06,0,1,0,0,1,1,1,1,False,normal
U1114_S00063,U1114,2026-01-15T23:43:00,2026-01-15T23:43:00,1.0,0,,0,0,0,1516.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1071_S00058,U1071,2026-01-15T23:46:00,2026-01-15T23:46:00,1.0,0,,0,0,0,909.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1076_S00060,U1076,2026-01-15T23:46:00,2026-01-15T23:46:00,1.0,0,,0,0,0,65.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1009_S00053,U1009,2026-01-15T23:52:00,2026-01-15T23:52:00,1.0,0,,0,0,0,2403.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1031_S00059,U1031,2026-01-15T23:56:00,2026-01-15T23:56:00,1.0,0,,0,0,0,765.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1078_S00051,U1078,2026-01-15T23:59:00,2026-01-15T23:59:00,1.0,0,,0,0,0,0.0,-0.1608,2727.3,2727.3,0,1,0,0,0,0,0,0,False,normal
U1093_S00061,U1093,2026-01-16T00:00:00,2026-01-16T00:00:00,1.0,0,,0,0,0,2013.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1023_S00055,U1023,2026-01-16T00:02:00,2026-01-16T00:02:00,1.0,0,,1,1,0,1094.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,False,normal
U1086_S00064,U1086,2026-01-16T00:02:00,2026-01-16T00:02:00,1.0,0,,0,0,0,0.0,-0.3949,3762.9,3762.9,0,1,0,0,0,0,0,0,False,normal
U1107_S00057,U1107,2026-01-16T00:02:00,2026-01-16T00:02:00,1.0,0,,1,1,0,2941.0,0.0,0.0,0.0,0,0,1,1,1,0,1,1,False,normal
U1057_S00058,U1057,2026-01-16T00:03:00,2026-01-16T00:03:00,1.0,0,,0,0,0,2345.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1019_S00065,U1019,2026-01-16T00:07:00,2026-01-16T00:07:00,1.0,0,,0,0,0,342.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1045_S00055,U1045,2026-01-16T00:08:00,2026-01-16T00:08:00,1.0,0,,0,0,0,0.0,-0.315,2903.92,2903.92,1,1,0,0,0,0,0,0,False,normal
U1117_S00054,U1117,2026-01-16T00:09:00,2026-01-16T00:09:00,1.0,0,,0,0,0,38.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1061_S00064,U1061,2026-01-16T00:14:00,2026-01-16T00:14:00,1.0,0,,0,0,0,2260.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1040_S00066,U1040,2026-01-16T00:19:00,2026-01-16T00:19:00,1.0,0,,0,0,0,0.0,-0.6763,2177.04,2177.04,0,1,0,0,0,0,0,0,False,normal
U1055_S00064,U1055,2026-01-16T00:33:00,2026-01-16T00:33:00,1.0,0,,0,0,0,452.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1007_S00058,U1007,2026-01-16T00:36:00,2026-01-16T00:36:00,1.0,0,,0,0,0,3134.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1083_S00055,U1083,2026-01-16T00:37:00,2026-01-16T00:37:00,1.0,0,,0,0,0,2844.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1068_S00058,U1068,2026-01-16T00:38:00,2026-01-16T00:38:00,1.0,0,,0,0,0,1795.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1022_S00060,U1022,2026-01-16T00:44:00,2026-01-16T00:44:00,1.0,0,,0,0,0,0.0,0.1327,4396.98,4396.98,0,1,0,0,0,0,0,0,False,normal
U1111_S00057,U1111,2026-01-16T00:44:00,2026-01-16T00:44:00,1.0,0,,0,0,0,913.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1006_S00061,U1006,2026-01-16T00:47:00,2026-01-16T00:47:00,1.0,0,,0,0,0,677.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1115_S00051,U1115,2026-01-16T00:51:00,2026-01-16T01:25:00,34.0,0,,0,0,1,0.0,2.8901,60000.0,240943.11,1,5,0,0,2,2,1,2,True,device_change_transaction_velocity
U1009_S00054,U1009,2026-01-16T00:52:00,2026-01-16T00:52:00,1.0,0,,0,0,0,0.0,-0.5027,1149.47,1149.47,0,1,0,0,0,0,0,0,False,normal
U1044_S00059,U1044,2026-01-16T00:55:00,2026-01-16T00:55:00,1.0,0,,0,0,0,1002.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1070_S00062,U1070,2026-01-16T00:56:00,2026-01-16T00:56:00,1.0,0,,0,0,0,0.0,0.1203,6910.61,6910.61,0,1,0,0,0,0,0,0,False,normal
U1086_S00065,U1086,2026-01-16T00:56:00,2026-01-16T00:56:00,1.0,0,,0,0,0,0.0,-1.0325,2054.83,2054.83,0,1,0,0,0,0,0,0,False,normal
U1094_S00057,U1094,2026-01-16T00:57:00,2026-01-16T00:57:00,1.0,0,,0,0,0,0.0,0.0395,4042.49,4042.49,1,1,0,0,0,0,0,0,False,normal
U1108_S00053,U1108,2026-01-16T01:00:00,2026-01-16T01:00:00,1.0,0,,0,0,0,2065.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1092_S00061,U1092,2026-01-16T01:02:00,2026-01-16T01:02:00,1.0,0,,0,0,0,1530.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1005_S00057,U1005,2026-01-16T01:06:00,2026-01-16T01:06:00,1.0,0,,0,0,0,643.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1062_S00057,U1062,2026-01-16T01:06:00,2026-01-16T01:06:00,1.0,0,,0,0,0,1286.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1095_S00060,U1095,2026-01-16T01:08:00,2026-01-16T01:08:00,1.0,0,,0,0,0,2593.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1014_S00065,U1014,2026-01-16T01:17:00,2026-01-16T01:17:00,1.0,0,,0,0,0,0.0,-0.4115,6093.95,6093.95,0,1,0,0,0,0,0,0,False,normal
U1068_S00059,U1068,2026-01-16T01:21:00,2026-01-16T01:21:00,1.0,0,,0,0,0,0.0,1.358,5742.77,5742.77,0,1,0,0,0,0,0,0,False,normal
U1023_S00056,U1023,2026-01-16T01:23:00,2026-01-16T01:23:00,1.0,0,,0,0,0,0.0,-0.0234,2415.57,2415.57,0,1,0,0,0,0,0,0,False,normal
U1065_S00060,U1065,2026-01-16T01:26:00,2026-01-16T01:26:00,1.0,0,,0,0,0,504.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1102_S00053,U1102,2026-01-16T01:28:00,2026-01-16T01:28:00,1.0,0,,0,0,0,139.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1082_S00058,U1082,2026-01-16T01:29:00,2026-01-16T01:29:00,1.0,0,,0,0,0,0.0,-0.0819,3216.98,3216.98,0,1,0,0,0,0,0,0,False,normal
U1083_S00056,U1083,2026-01-16T01:34:00,2026-01-16T01:34:00,1.0,0,,0,0,0,172.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1090_S00055,U1090,2026-01-16T01:42:00,2026-01-16T01:57:00,15.0,0,,0,0,0,517.0,0.0,0.0,0.0,0,0,0,0,2,2,1,1,False,normal
U1064_S00067,U1064,2026-01-16T01:43:00,2026-01-16T01:43:00,1.0,0,,0,0,0,1038.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1026_S00059,U1026,2026-01-16T01:45:00,2026-01-16T01:45:00,1.0,0,,0,0,0,2912.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1037_S00055,U1037,2026-01-16T01:46:00,2026-01-16T01:46:00,1.0,0,,0,0,0,0.0,-0.4009,2135.18,2135.18,0,1,0,0,0,0,0,0,False,normal
U1092_S00062,U1092,2026-01-16T01:48:00,2026-01-16T01:48:00,1.0,0,,0,0,0,0.0,0.121,9434.66,9434.66,0,1,0,0,0,0,0,0,False,normal
U1074_S00066,U1074,2026-01-16T01:49:00,2026-01-16T01:49:00,1.0,0,,0,0,0,1704.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1106_S00058,U1106,2026-01-16T01:51:00,2026-01-16T01:51:00,1.0,0,,0,0,0,0.0,-0.0054,2993.52,2993.52,1,1,0,0,0,0,0,0,False,normal
U1021_S00061,U1021,2026-01-16T01:52:00,2026-01-16T01:52:00,1.0,0,,0,0,0,234.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1078_S00052,U1078,2026-01-16T02:03:00,2026-01-16T02:03:00,1.0,0,,0,0,0,2290.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1069_S00057,U1069,2026-01-16T02:06:00,2026-01-16T02:06:00,1.0,0,,0,0,0,0.0,-0.529,4796.01,4796.01,0,1,0,0,0,0,0,0,False,normal
U1042_S00048,U1042,2026-01-16T02:07:00,2026-01-16T02:07:00,1.0,0,,0,0,0,928.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1006_S00062,U1006,2026-01-16T02:08:00,2026-01-16T02:08:00,1.0,0,,0,0,0,379.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1076_S00061,U1076,2026-01-16T02:09:00,2026-01-16T02:09:00,1.0,0,,0,0,0,496.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1032_S00060,U1032,2026-01-16T02:24:00,2026-01-16T02:24:00,1.0,0,,0,0,0,196.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1045_S00056,U1045,2026-01-16T02:24:00,2026-01-16T02:24:00,1.0,0,,0,0,0,0.0,-0.1486,3241.47,3241.47,0,1,0,0,0,0,0,0,False,normal
U1067_S00055,U1067,2026-01-16T02:24:00,2026-01-16T02:24:00,1.0,0,,0,0,0,457.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1031_S00060,U1031,2026-01-16T02:25:00,2026-01-16T02:25:00,1.0,0,,0,0,0,439.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1038_S00054,U1038,2026-01-16T02:26:00,2026-01-16T02:26:00,1.0,0,,0,0,0,818.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1051_S00061,U1051,2026-01-16T02:28:00,2026-01-16T02:28:00,1.0,0,,0,0,0,0.0,-0.0687,940.35,940.35,0,1,0,0,0,0,0,0,False,normal
U1088_S00058,U1088,2026-01-16T02:30:00,2026-01-16T02:30:00,1.0,0,,0,0,0,565.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1054_S00059,U1054,2026-01-16T02:34:00,2026-01-16T02:34:00,1.0,0,,0,0,0,2443.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1078_S00053,U1078,2026-01-16T02:34:00,2026-01-16T02:34:00,1.0,0,,0,0,0,0.0,-0.1288,3597.24,3597.24,0,1,0,0,0,0,0,0,False,normal
U1044_S00060,U1044,2026-01-16T02:37:00,2026-01-16T02:37:00,1.0,0,,0,0,0,102.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1047_S00054,U1047,2026-01-16T02:38:00,2026-01-16T02:38:00,1.0,0,,0,0,0,583.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1062_S00058,U1062,2026-01-16T02:42:00,2026-01-16T02:42:00,1.0,0,,0,0,0,0.0,-0.0154,4859.68,4859.68,0,1,0,0,0,0,0,0,False,normal
U1113_S00065,U1113,2026-01-16T02:51:00,2026-01-16T02:51:00,1.0,0,,0,0,0,2269.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1089_S00055,U1089,2026-01-16T02:55:00,2026-01-16T02:55:00,1.0,0,,0,0,0,4501.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1034_S00061,U1034,2026-01-16T02:58:00,2026-01-16T02:58:00,1.0,0,,0,0,0,0.0,-0.8607,1614.14,1614.14,0,1,0,0,0,0,0,0,False,normal
U1028_S00067,U1028,2026-01-16T03:04:00,2026-01-16T03:04:00,1.0,0,,0,0,0,503.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1068_S00060,U1068,2026-01-16T03:05:00,2026-01-16T03:51:00,46.0,0,,0,0,0,147.0,0.1148,3385.55,5815.64,0,2,0,0,1,1,1,1,False,normal
U1013_S00064,U1013,2026-01-16T03:08:00,2026-01-16T03:08:00,1.0,0,,0,0,0,2417.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1058_S00058,U1058,2026-01-16T03:09:00,2026-01-16T03:09:00,1.0,0,,1,1,0,3054.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,False,normal
U1029_S00061,U1029,2026-01-16T03:12:00,2026-01-16T03:12:00,1.0,0,,0,0,0,0.0,0.0222,3672.82,3672.82,0,1,0,0,0,0,0,0,False,normal
U1107_S00058,U1107,2026-01-16T03:17:00,2026-01-16T03:17:00,1.0,0,,0,0,0,348.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal
U1074_S00067,U1074,2026-01-16T03:23:00,2026-01-16T03:23:00,1.0,0,,0,0,0,94.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1108_S00054,U1108,2026-01-16T03:27:00,2026-01-16T03:27:00,1.0,0,,0,0,0,147.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1001_S00060,U1001,2026-01-16T03:29:00,2026-01-16T03:29:00,1.0,0,,0,0,0,1174.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1083_S00057,U1083,2026-01-16T03:36:00,2026-01-16T03:36:00,1.0,0,,0,0,0,122.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1049_S00061,U1049,2026-01-16T03:41:00,2026-01-16T03:41:00,1.0,0,,0,0,0,4902.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1073_S00066,U1073,2026-01-16T03:48:00,2026-01-16T03:48:00,1.0,0,,0,0,0,728.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1005_S00058,U1005,2026-01-16T03:49:00,2026-01-16T03:49:00,1.0,0,,0,0,0,722.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1056_S00065,U1056,2026-01-16T03:51:00,2026-01-16T03:51:00,1.0,0,,0,0,0,296.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1105_S00053,U1105,2026-01-16T03:53:00,2026-01-16T03:53:00,1.0,0,,0,0,0,3962.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1027_S00058,U1027,2026-01-16T03:54:00,2026-01-16T03:54:00,1.0,0,,0,0,0,1309.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1033_S00061,U1033,2026-01-16T03:54:00,2026-01-16T03:54:00,1.0,0,,0,0,0,307.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1101_S00059,U1101,2026-01-16T03:58:00,2026-01-16T03:58:00,1.0,0,,0,0,0,0.0,0.0074,2469.54,2469.54,0,1,0,0,0,0,0,0,False,normal
U1021_S00062,U1021,2026-01-16T03:59:00,2026-01-16T03:59:00,1.0,0,,0,0,0,127.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1069_S00058,U1069,2026-01-16T04:02:00,2026-01-16T04:02:00,1.0,0,,0,0,0,0.0,0.5882,8626.16,8626.16,0,1,0,0,0,0,0,0,False,normal
U1088_S00059,U1088,2026-01-16T04:03:00,2026-01-16T04:03:00,1.0,0,,1,1,0,93.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,False,normal
U1075_S00054,U1075,2026-01-16T04:04:00,2026-01-16T04:04:00,1.0,0,,0,0,0,360.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1108_S00055,U1108,2026-01-16T04:08:00,2026-01-16T04:08:00,1.0,0,,0,0,0,704.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1057_S00059,U1057,2026-01-16T04:09:00,2026-01-16T04:09:00,1.0,0,,0,0,0,246.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1058_S00059,U1058,2026-01-16T04:09:00,2026-01-16T04:09:00,1.0,0,,0,0,0,0.0,-0.0091,3652.37,3652.37,0,1,0,0,0,0,0,0,False,normal
U1117_S00055,U1117,2026-01-16T04:15:00,2026-01-16T04:15:00,1.0,0,,0,0,0,4739.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1102_S00054,U1102,2026-01-16T04:19:00,2026-01-16T04:19:00,1.0,0,,0,0,0,554.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1077_S00065,U1077,2026-01-16T04:20:00,2026-01-16T04:20:00,1.0,0,,0,0,0,0.0,-0.1788,1204.06,1204.06,0,1,0,0,0,0,0,0,False,normal
U1093_S00062,U1093,2026-01-16T04:22:00,2026-01-16T04:22:00,1.0,0,,0,0,0,0.0,-0.0865,1673.24,1673.24,0,1,0,0,0,0,0,0,False,normal
U1037_S00056,U1037,2026-01-16T04:32:00,2026-01-16T04:32:00,1.0,0,,0,0,0,0.0,-0.147,2502.4,2502.4,0,1,0,0,0,0,0,0,False,normal
U1021_S00063,U1021,2026-01-16T04:33:00,2026-01-16T04:33:00,1.0,0,,0,0,0,0.0,-0.0585,631.73,631.73,0,1,0,0,0,0,0,0,False,normal
U1116_S00058,U1116,2026-01-16T04:34:00,2026-01-16T04:34:00,1.0,0,,1,1,0,2207.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,False,normal
U1101_S00060,U1101,2026-01-16T04:39:00,2026-01-16T04:39:00,1.0,0,,0,0,0,0.0,1.7637,5225.02,5225.02,0,1,0,0,0,0,0,0,False,normal
U1039_S00062,U1039,2026-01-16T04:42:00,2026-01-16T04:42:00,1.0,0,,0,0,0,1192.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1026_S00060,U1026,2026-01-16T04:44:00,2026-01-16T04:44:00,1.0,0,,0,0,0,5290.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1023_S00057,U1023,2026-01-16T04:47:00,2026-01-16T04:47:00,1.0,0,,0,0,0,285.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1018_S00049,U1018,2026-01-16T04:48:00,2026-01-16T04:48:00,1.0,0,,0,0,0,1035.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1098_S00054,U1098,2026-01-16T04:48:00,2026-01-16T04:48:00,1.0,0,,0,0,0,2302.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1020_S00061,U1020,2026-01-16T04:53:00,2026-01-16T04:53:00,1.0,0,,0,0,0,0.0,0.3341,2888.07,2888.07,1,1,0,0,0,0,0,0,False,normal
U1053_S00058,U1053,2026-01-16T04:56:00,2026-01-16T04:56:00,1.0,0,,0,0,0,1751.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1047_S00055,U1047,2026-01-16T04:59:00,2026-01-16T04:59:00,1.0,0,,0,0,0,141.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1060_S00064,U1060,2026-01-16T04:59:00,2026-01-16T04:59:00,1.0,0,,0,0,0,1390.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1002_S00058,U1002,2026-01-16T05:04:00,2026-01-16T05:04:00,1.0,0,,0,0,0,0.0,0.4123,5675.62,5675.62,0,1,0,0,0,0,0,0,False,normal
U1016_S00057,U1016,2026-01-16T05:04:00,2026-01-16T05:04:00,1.0,0,,1,1,0,646.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,False,normal
U1042_S00049,U1042,2026-01-16T05:08:00,2026-01-16T05:08:00,1.0,0,,0,0,0,892.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1043_S00060,U1043,2026-01-16T05:11:00,2026-01-16T05:11:00,1.0,0,,0,0,0,0.0,0.6819,8624.9,8624.9,0,1,0,0,0,0,0,0,False,normal
U1112_S00056,U1112,2026-01-16T05:12:00,2026-01-16T05:12:00,1.0,0,,0,0,0,1285.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1085_S00056,U1085,2026-01-16T05:14:00,2026-01-16T05:14:00,1.0,0,,0,0,0,1729.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1101_S00061,U1101,2026-01-16T05:22:00,2026-01-16T05:22:00,1.0,0,,0,0,0,1392.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1046_S00055,U1046,2026-01-16T05:23:00,2026-01-16T05:23:00,1.0,0,,0,0,0,2053.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1106_S00059,U1106,2026-01-16T05:23:00,2026-01-16T05:38:00,15.0,0,,0,0,0,6433.0,0.0341,4641.36,4641.36,0,1,0,0,1,1,1,1,False,normal
U1055_S00065,U1055,2026-01-16T05:29:00,2026-01-16T05:29:00,1.0,0,,0,0,0,1576.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1020_S00062,U1020,2026-01-16T05:30:00,2026-01-16T05:30:00,1.0,0,,0,0,0,1703.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1044_S00061,U1044,2026-01-16T05:30:00,2026-01-16T05:30:00,1.0,0,,0,0,0,0.0,0.0896,7252.79,7252.79,0,1,0,0,0,0,0,0,False,normal
U1000_S00060,U1000,2026-01-16T05:33:00,2026-01-16T05:33:00,1.0,0,,1,1,0,1284.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,False,normal
U1001_S00061,U1001,2026-01-16T05:33:00,2026-01-16T05:33:00,1.0,0,,0,0,0,996.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1045_S00057,U1045,2026-01-16T05:37:00,2026-01-16T05:37:00,1.0,0,,0,0,0,2096.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1062_S00059,U1062,2026-01-16T05:41:00,2026-01-16T05:41:00,1.0,0,,0,0,0,1392.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1113_S00066,U1113,2026-01-16T05:48:00,2026-01-16T05:48:00,1.0,0,,0,0,0,1094.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1043_S00061,U1043,2026-01-16T05:49:00,2026-01-16T05:49:00,1.0,0,,0,0,0,956.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1090_S00056,U1090,2026-01-16T05:49:00,2026-01-16T05:58:00,9.0,0,,0,0,0,833.0,-0.1315,3324.97,3324.97,0,1,0,0,1,1,1,1,False,normal
U1072_S00059,U1072,2026-01-16T05:50:00,2026-01-16T05:50:00,1.0,0,,1,1,0,1390.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,False,normal
U1075_S00055,U1075,2026-01-16T05:52:00,2026-01-16T05:52:00,1.0,0,,0,0,0,724.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1100_S00063,U1100,2026-01-16T05:54:00,2026-01-16T05:54:00,1.0,0,,0,0,0,1016.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1108_S00056,U1108,2026-01-16T05:54:00,2026-01-16T05:54:00,1.0,0,,0,0,0,0.0,-0.0386,2196.16,2196.16,0,1,0,0,0,0,0,0,False,normal
U1087_S00051,U1087,2026-01-16T05:58:00,2026-01-16T05:58:00,1.0,0,,0,0,0,3313.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1002_S00059,U1002,2026-01-16T06:02:00,2026-01-16T06:02:00,1.0,0,,0,0,0,4590.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1107_S00059,U1107,2026-01-16T06:06:00,2026-01-16T06:06:00,1.0,0,,0,0,0,169.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1016_S00058,U1016,2026-01-16T06:11:00,2026-01-16T06:11:00,1.0,0,,0,0,0,4068.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1102_S00055,U1102,2026-01-16T06:19:00,2026-01-16T06:19:00,1.0,0,,0,0,0,0.0,-0.0319,3015.44,3015.44,0,1,0,0,0,0,0,0,False,normal
U1104_S00061,U1104,2026-01-16T06:19:00,2026-01-16T06:58:00,39.0,0,,0,0,0,712.0,-0.1848,1513.62,2899.5,0,2,0,0,1,1,1,1,False,normal
U1089_S00056,U1089,2026-01-16T06:22:00,2026-01-16T06:22:00,1.0,0,,0,0,0,0.0,-0.1034,5547.05,5547.05,0,1,0,0,0,0,0,0,False,normal
