txn_id,user_id,timestamp,amount,channel,beneficiary_id,beneficiary_is_new,merchant_category,user_avg_txn_amount,is_attack_scenario,attack_type
txn_0002185,U1080,2026-01-19 21:27:00,3453.46,mobile,B_U1080_18,False,groceries,2738.22,False,normal
txn_0001886,U1069,2026-01-19 21:28:00,6643.63,mobile,B_U1069_35686,True,groceries,5981.69,False,normal
txn_0002154,U1079,2026-01-19 21:31:00,898.04,mobile,B_U1079_18,False,dining,1934.95,False,normal
txn_0001970,U1072,2026-01-19 21:47:00,2324.24,mobile,B_U1072_5,False,utilities,5461.96,False,normal
txn_0000270,U1009,2026-01-19 21:51:00,2895.33,mobile,B_U1009_18,False,fuel,1573.47,False,normal
txn_0001373,U1050,2026-01-19 21:53:00,2555.72,mobile,B_U1050_10,False,groceries,3695.41,False,normal
txn_0002363,U1087,2026-01-19 22:14:00,888.25,web,B_U1087_7,False,peer_transfer,1419.15,False,normal
txn_0000078,U1002,2026-01-19 22:51:00,2259.02,mobile,B_U1002_18,False,fuel,4906.58,False,normal
txn_0000105,U1003,2026-01-19 22:55:00,859.83,atm,B_U1003_3,False,investment,2001.51,False,normal
txn_0001455,U1053,2026-01-19 22:58:00,12315.11,mobile,B_U1053_8,False,investment,3360.77,False,normal
txn_0002155,U1079,2026-01-19 22:58:00,1107.22,web,B_U1079_8,False,fuel,1934.95,False,normal
txn_0000728,U1026,2026-01-19 23:00:00,2325.14,mobile,B_U1026_12,False,groceries,2270.01,False,normal
txn_0002234,U1082,2026-01-19 23:11:00,3182.83,atm,B_U1082_4,False,fuel,4569.76,False,normal
txn_0001726,U1063,2026-01-19 23:30:00,14961.89,mobile,B_U1063_7,False,peer_transfer,10220.13,False,normal
txn_0002911,U1108,2026-01-19 23:40:00,4670.16,mobile,B_U1108_16,False,peer_transfer,3438.35,False,normal
txn_0001402,U1051,2026-01-19 23:45:00,1688.74,web,B_U1051_13,False,electronics,1990.06,False,normal
txn_0002704,U1100,2026-01-20 00:16:00,2301.4,atm,B_U1100_7,False,peer_transfer,3364.39,False,normal
txn_0001727,U1063,2026-01-20 00:18:00,23623.01,mobile,B_U1063_5,False,investment,10220.13,False,normal
txn_0001266,U1046,2026-01-20 00:21:00,4234.41,mobile,B_U1046_8,False,electronics,2217.91,False,normal
txn_0000755,U1027,2026-01-20 00:37:00,1569.62,atm,B_U1027_1,False,investment,2802.86,False,normal
txn_0000809,U1029,2026-01-20 00:37:00,5890.18,mobile,B_U1029_12,False,dining,2499.66,False,normal
txn_0002364,U1087,2026-01-20 00:46:00,836.76,web,B_U1087_14,False,utilities,1419.15,False,normal
txn_0001863,U1068,2026-01-20 00:47:00,1817.81,mobile,B_U1068_8,False,peer_transfer,2999.9,False,normal
txn_0000968,U1035,2026-01-20 00:56:00,1868.58,mobile,B_U1035_2,False,fuel,2810.15,False,normal
txn_0000618,U1022,2026-01-20 01:10:00,4359.51,web,B_U1022_10,False,peer_transfer,4140.87,False,normal
txn_0001915,U1070,2026-01-20 01:43:00,12878.08,web,B_U1070_6,False,electronics,4224.9,False,normal
txn_0002833,U1105,2026-01-20 02:08:00,4604.25,web,B_U1105_12901,True,investment,5101.93,False,normal
txn_0001916,U1070,2026-01-20 02:09:00,3411.13,web,B_U1070_9,False,utilities,4224.9,False,normal
txn_0002261,U1083,2026-01-20 02:20:00,2540.84,web,B_U1083_74300,True,utilities,3626.19,False,normal
txn_0000832,U1030,2026-01-20 02:28:00,1405.37,mobile,B_U1030_13,False,investment,2316.16,False,normal
txn_0002754,U1102,2026-01-20 02:33:00,7697.79,web,B_U1102_15,False,peer_transfer,4673.84,False,normal
txn_0000593,U1021,2026-01-20 02:44:00,1783.71,mobile,B_U1021_4,False,peer_transfer,2094.79,False,normal
txn_0001319,U1048,2026-01-20 02:58:00,1743.56,web,B_U1048_18,False,fuel,2557.77,False,normal
txn_0001779,U1065,2026-01-20 02:59:00,3545.49,mobile,B_U1065_12,False,groceries,2907.56,False,normal
txn_0003172,U1118,2026-01-20 03:06:00,1185.98,mobile,B_U1118_13,False,peer_transfer,3428.82,False,normal
txn_0002497,U1092,2026-01-20 03:08:00,2345.24,mobile,B_U1092_7,False,travel,2917.77,False,normal
txn_0003199,U1119,2026-01-20 03:12:00,2301.27,web,B_U1119_7,False,travel,2176.44,False,normal
txn_0002471,U1091,2026-01-20 03:22:00,1389.2,atm,B_U1091_16,False,fuel,1905.36,False,normal
txn_0001591,U1058,2026-01-20 03:34:00,3661.45,mobile,B_U1058_75408,True,groceries,4002.51,False,normal
txn_0001158,U1042,2026-01-20 03:53:00,7089.51,mobile,B_U1042_10,False,utilities,4610.29,False,normal
txn_0001611,U1059,2026-01-20 04:22:00,1073.63,web,B_U1059_14,False,fuel,2320.66,False,normal
txn_0002076,U1076,2026-01-20 04:25:00,3020.36,mobile,B_U1076_8,False,investment,4907.7,False,normal
txn_0001159,U1042,2026-01-20 04:37:00,2538.39,atm,B_U1042_8,False,travel,4610.29,False,normal
txn_0002132,U1078,2026-01-20 04:45:00,5053.23,web,B_U1078_13,False,fuel,6944.14,False,normal
txn_0003096,U1115,2026-01-20 04:51:00,1683.64,mobile,B_U1115_18,False,utilities,1701.41,False,normal
txn_0003146,U1117,2026-01-20 04:51:00,2463.97,web,B_U1117_8,False,utilities,3396.23,False,normal
txn_0001592,U1058,2026-01-20 05:21:00,8676.63,mobile,B_U1058_14,False,fuel,4002.51,False,normal
txn_0001106,U1040,2026-01-20 05:36:00,2325.26,web,B_U1040_11,False,dining,3480.98,False,normal
txn_0003147,U1117,2026-01-20 05:37:00,3182.78,mobile,B_U1117_9,False,electronics,3396.23,False,normal
txn_0001997,U1073,2026-01-20 05:38:00,2662.42,web,B_U1073_8,False,dining,3306.92,False,normal
txn_0001700,U1062,2026-01-20 06:11:00,3155.07,atm,B_U1062_15,False,travel,5313.72,False,normal
txn_0002649,U1098,2026-01-20 06:17:00,5341.79,web,B_U1098_9,False,dining,7495.59,False,normal
txn_0000674,U1024,2026-01-20 06:19:00,2147.73,mobile,B_U1024_16,False,utilities,3630.97,False,normal
txn_0002365,U1087,2026-01-20 06:22:00,2298.15,mobile,B_U1087_13,False,investment,1419.15,False,normal
txn_0003200,U1119,2026-01-20 06:30:00,2700.24,mobile,B_U1119_1,False,peer_transfer,2176.44,False,normal
txn_0001780,U1065,2026-01-20 06:32:00,3070.87,mobile,B_U1065_1,False,utilities,2907.56,False,normal
txn_0001480,U1054,2026-01-20 06:47:00,2388.33,web,B_U1054_74294,True,dining,2347.07,False,normal
txn_0000025,U1000,2026-01-20 06:59:00,5589.55,mobile,B_U1000_12,False,peer_transfer,3431.57,False,normal
txn_0001507,U1055,2026-01-20 07:23:00,5591.19,mobile,B_U1055_1,False,electronics,2454.82,False,normal
txn_0002522,U1093,2026-01-20 07:37:00,3887.51,web,B_U1093_2,False,groceries,3053.67,False,normal
txn_0002186,U1080,2026-01-20 07:43:00,2250.67,mobile,B_U1080_7,False,electronics,2738.22,False,normal
txn_0002912,U1108,2026-01-20 07:46:00,3556.14,mobile,B_U1108_12,False,investment,3438.35,False,normal
txn_0000944,U1034,2026-01-20 07:59:00,4658.7,mobile,B_U1034_17,False,dining,3918.7,False,normal
txn_0001022,U1037,2026-01-20 08:07:00,1888.58,mobile,B_U1037_4,False,travel,3096.92,False,normal
txn_0002393,U1088,2026-01-20 08:18:00,932.08,atm,B_U1088_8,False,groceries,1638.89,False,normal
txn_0002418,U1089,2026-01-20 08:20:00,6352.6,mobile,B_U1089_2,False,groceries,9995.49,False,normal
txn_0002419,U1089,2026-01-20 08:31:00,6205.54,atm,B_U1089_1,False,utilities,9995.49,False,normal
txn_0001403,U1051,2026-01-20 09:55:00,2826.35,mobile,B_U1051_4,False,electronics,1990.06,False,normal
txn_0001430,U1052,2026-01-20 09:59:00,1589.88,mobile,B_U1052_5,False,dining,1695.82,False,normal
txn_0001887,U1069,2026-01-20 10:04:00,4896.31,atm,B_U1069_5,False,utilities,5981.69,False,normal
txn_0000242,U1008,2026-01-20 10:09:00,4932.22,atm,B_U1008_11,False,travel,3573.17,False,normal
txn_0001612,U1059,2026-01-20 10:10:00,3048.52,web,B_U1059_14,False,investment,2320.66,False,normal
txn_0001917,U1070,2026-01-20 10:28:00,4470.89,mobile,B_U1070_14,False,investment,4224.9,False,normal
txn_0002472,U1091,2026-01-20 10:28:00,1545.89,web,B_U1091_15,False,utilities,1905.36,False,normal
txn_0000481,U1017,2026-01-20 10:30:00,4102.48,atm,B_U1017_1,False,electronics,4706.98,False,normal
txn_0002809,U1104,2026-01-20 10:30:00,1587.43,web,B_U1104_11,False,peer_transfer,1958.45,False,normal
txn_0002235,U1082,2026-01-20 10:32:00,5215.21,mobile,B_U1082_18,False,dining,4569.76,False,normal
txn_0000888,U1032,2026-01-20 10:35:00,924.56,web,B_U1032_4,False,utilities,1492.58,False,normal
txn_0002339,U1086,2026-01-20 10:41:00,2067.31,web,B_U1086_57060,True,groceries,4347.82,False,normal
txn_0002262,U1083,2026-01-20 10:54:00,5048.5,mobile,B_U1083_9,False,groceries,3626.19,False,normal
txn_0000539,U1019,2026-01-20 10:56:00,1579.03,web,B_U1019_6,False,groceries,4323.75,False,normal
txn_0001481,U1054,2026-01-20 11:24:00,914.36,web,B_U1054_12,False,fuel,2347.07,False,normal
txn_0000969,U1035,2026-01-20 11:46:00,4219.95,mobile,B_U1035_12,False,electronics,2810.15,False,normal
txn_0001079,U1039,2026-01-20 11:53:00,1568.84,mobile,B_U1039_13,False,dining,1555.7,False,normal
txn_0000295,U1010,2026-01-20 11:55:00,12715.61,mobile,B_U1010_18,False,investment,4545.51,False,normal
txn_0001267,U1046,2026-01-20 12:05:00,4387.51,mobile,B_U1046_14,False,utilities,2217.91,False,normal
txn_0002523,U1093,2026-01-20 12:12:00,1810.9,web,B_U1093_13,False,fuel,3053.67,False,normal
txn_0002705,U1100,2026-01-20 12:27:00,4819.75,web,B_U1100_86305,True,groceries,3364.39,False,normal
txn_0000699,U1025,2026-01-20 12:47:00,1217.09,mobile,B_U1025_2,False,fuel,2077.08,False,normal
txn_0001320,U1048,2026-01-20 13:09:00,2827.61,mobile,B_U1048_9,False,dining,2557.77,False,normal
txn_0002755,U1102,2026-01-20 13:11:00,5522.89,mobile,B_U1102_10,False,dining,4673.84,False,normal
txn_0001023,U1037,2026-01-20 13:14:00,3014.56,mobile,B_U1037_10,False,utilities,3096.92,False,normal
txn_0001971,U1072,2026-01-20 13:31:00,4723.67,mobile,B_U1072_10,False,peer_transfer,5461.96,False,normal
txn_0002627,U1097,2026-01-20 13:32:00,2557.51,atm,B_U1097_6,False,investment,1723.17,False,normal
txn_0001456,U1053,2026-01-20 13:33:00,2563.82,mobile,B_U1053_7,False,groceries,3360.77,False,normal
txn_0001805,U1066,2026-01-20 13:41:00,906.03,web,B_U1066_3,False,electronics,2174.71,False,normal
txn_0000810,U1029,2026-01-20 13:59:00,1330.76,web,B_U1029_2,False,dining,2499.66,False,normal
txn_0001832,U1067,2026-01-20 14:02:00,4242.66,web,B_U1067_10,False,travel,2136.18,False,normal
txn_0002366,U1087,2026-01-20 14:12:00,988.21,web,B_U1087_26226,True,electronics,1419.15,False,normal
txn_0002887,U1107,2026-01-20 14:23:00,3250.48,web,B_U1107_7,False,electronics,2290.51,False,normal
txn_0000511,U1018,2026-01-20 15:11:00,2812.37,mobile,B_U1018_62609,True,peer_transfer,1714.18,False,normal
txn_0002105,U1077,2026-01-20 15:15:00,953.61,mobile,B_U1077_3,False,dining,1866.36,False,normal
txn_0002156,U1079,2026-01-20 15:17:00,3317.71,mobile,B_U1079_18,False,electronics,1934.95,False,normal
txn_0000323,U1011,2026-01-20 15:47:00,32319.62,mobile,B_U1011_3,False,investment,9375.34,False,normal
txn_0000861,U1031,2026-01-20 15:47:00,7534.55,mobile,B_U1031_6,False,utilities,3939.68,False,normal
txn_0001728,U1063,2026-01-20 15:50:00,11241.64,web,B_U1063_78905,True,electronics,10220.13,False,normal
txn_0001833,U1067,2026-01-20 15:50:00,1547.27,mobile,B_U1067_47559,True,groceries,2136.18,False,normal
txn_0000429,U1015,2026-01-20 15:59:00,2739.5,mobile,B_U1015_1,False,electronics,2999.76,False,normal
txn_0002157,U1079,2026-01-20 16:34:00,1829.89,mobile,B_U1079_5,False,electronics,1934.95,False,normal
txn_0000833,U1030,2026-01-20 16:44:00,4431.35,mobile,B_U1030_9,False,travel,2316.16,False,normal
txn_0001941,U1071,2026-01-20 16:46:00,2210.15,mobile,B_U1071_6,False,peer_transfer,4084.71,False,normal
txn_0000512,U1018,2026-01-20 16:55:00,1653.07,mobile,B_U1018_31032,True,dining,1714.18,False,normal
txn_0002077,U1076,2026-01-20 17:00:00,5107.79,web,B_U1076_13,False,investment,4907.7,False,normal
txn_0000134,U1004,2026-01-20 17:16:00,2550.29,mobile,B_U1004_9,False,utilities,2852.1,False,normal
txn_0001806,U1066,2026-01-20 17:29:00,1553.03,web,B_U1066_14,False,groceries,2174.71,False,normal
txn_0002650,U1098,2026-01-20 17:44:00,3426.72,mobile,B_U1098_15,False,dining,7495.59,False,normal
txn_0002651,U1098,2026-01-20 17:58:00,2845.22,web,B_U1098_10,False,utilities,7495.59,False,normal
txn_0002676,U1099,2026-01-20 18:09:00,16238.01,mobile,B_U1099_5,False,investment,7588.88,False,normal
txn_0000052,U1001,2026-01-20 18:12:00,3910.55,web,B_U1001_17,False,utilities,2959.57,False,normal
txn_0000482,U1017,2026-01-20 18:22:00,4307.81,web,B_U1017_6,False,travel,4706.98,False,normal
txn_0002782,U1103,2026-01-20 18:23:00,4885.85,mobile,B_U1103_7,False,electronics,3356.29,False,normal
txn_0000026,U1000,2026-01-20 18:28:00,3496.55,mobile,B_U1000_1,False,travel,3431.57,False,normal
txn_0000970,U1035,2026-01-20 18:35:00,1986.48,mobile,B_U1035_16,False,investment,2810.15,False,normal
txn_0000834,U1030,2026-01-20 18:42:00,2365.31,mobile,B_U1030_15,False,electronics,2316.16,False,normal
txn_0000215,U1007,2026-01-20 18:43:00,8327.76,atm,B_U1007_7,False,electronics,3285.15,False,normal
txn_0001024,U1037,2026-01-20 19:08:00,4457.36,mobile,B_U1037_7,False,electronics,3096.92,False,normal
txn_0001049,U1038,2026-01-20 20:06:00,9438.5,mobile,B_U1038_10,False,dining,9163.94,False,normal
txn_0000106,U1003,2026-01-20 20:07:00,986.12,atm,B_U1003_14,False,groceries,2001.51,False,normal
txn_0001215,U1044,2026-01-20 20:53:00,5323.6,web,B_U1044_18,False,groceries,6443.21,False,normal
txn_0002367,U1087,2026-01-20 21:14:00,1209.99,mobile,B_U1087_11,False,dining,1419.15,False,normal
txn_0002263,U1083,2026-01-20 21:26:00,3193.36,mobile,B_U1083_9,False,groceries,3626.19,False,normal
txn_0001942,U1071,2026-01-20 21:28:00,5010.98,mobile,B_U1071_1,False,utilities,4084.71,False,normal
txn_0001349,U1049,2026-01-20 21:31:00,1844.11,mobile,B_U1049_12,False,investment,1500.95,False,normal
txn_0002287,U1084,2026-01-20 21:37:00,3625.16,web,B_U1084_17,False,peer_transfer,1662.97,False,normal
txn_0002573,U1095,2026-01-20 21:48:00,1947.9,mobile,B_U1095_9,False,utilities,4619.02,False,normal
txn_0002445,U1090,2026-01-20 22:10:00,2911.79,web,B_U1090_11,False,groceries,3957.38,False,normal
txn_0002677,U1099,2026-01-20 22:16:00,7987.78,mobile,B_U1099_10,False,travel,7588.88,False,normal
txn_0000835,U1030,2026-01-20 22:21:00,772.31,mobile,B_U1030_18,False,investment,2316.16,False,normal
txn_0002158,U1079,2026-01-20 22:26:00,1074.82,mobile,B_U1079_3,False,electronics,1934.95,False,normal
txn_0001457,U1053,2026-01-20 22:32:00,1938.61,mobile,B_U1053_30767,True,dining,3360.77,False,normal
txn_0000079,U1002,2026-01-20 22:35:00,4077.18,mobile,B_U1002_82810,True,peer_transfer,4906.58,False,normal
txn_0001613,U1059,2026-01-20 22:53:00,1618.28,mobile,B_U1059_16,False,peer_transfer,2320.66,False,normal
txn_0000430,U1015,2026-01-20 23:04:00,2655.11,mobile,B_U1015_1,False,peer_transfer,2999.76,False,normal
txn_0001025,U1037,2026-01-20 23:09:00,7470.63,mobile,B_U1037_7,False,electronics,3096.92,False,normal
txn_0002340,U1086,2026-01-20 23:35:00,1351.81,web,B_U1086_18,False,travel,4347.82,False,normal
txn_0002236,U1082,2026-01-20 23:39:00,1940.43,mobile,B_U1082_15,False,dining,4569.76,False,normal
txn_0000646,U1023,2026-01-20 23:55:00,2999.06,web,B_U1023_13,False,dining,3158.77,False,normal
txn_0000566,U1020,2026-01-21 00:15:00,1099.67,mobile,B_U1020_14,False,groceries,2216.94,False,normal
txn_0001107,U1040,2026-01-21 00:21:00,1717.73,mobile,B_U1040_18,False,investment,3480.98,False,normal
txn_0002913,U1108,2026-01-21 00:25:00,4082.03,mobile,B_U1108_15,False,utilities,3438.35,False,normal
txn_0002652,U1098,2026-01-21 00:29:00,8059.14,mobile,B_U1098_15,False,groceries,7495.59,False,normal
txn_0002783,U1103,2026-01-21 00:31:00,2731.98,web,B_U1103_7,False,peer_transfer,3356.29,False,normal
txn_0001508,U1055,2026-01-21 00:32:00,1823.52,mobile,B_U1055_1,False,electronics,2454.82,False,normal
txn_0001404,U1051,2026-01-21 00:35:00,1524.37,web,B_U1051_1,False,fuel,1990.06,False,normal
txn_0001645,U1060,2026-01-21 00:45:00,2543.23,mobile,B_U1060_3,False,groceries,2200.45,False,normal
txn_0001614,U1059,2026-01-21 00:49:00,6378.69,mobile,B_U1059_10,False,investment,2320.66,False,normal
txn_0000836,U1030,2026-01-21 00:56:00,1700.06,web,B_U1030_4,False,electronics,2316.16,False,normal
txn_0001646,U1060,2026-01-21 01:09:00,3197.31,mobile,B_U1060_9,False,dining,2200.45,False,normal
txn_0000216,U1007,2026-01-21 01:15:00,4110.37,mobile,B_U1007_5,False,dining,3285.15,False,normal
txn_0002548,U1094,2026-01-21 01:24:00,6323.26,web,B_U1094_3,False,investment,2174.74,False,normal
txn_0002549,U1094,2026-01-21 01:35:00,3938.33,mobile,B_U1094_16,False,groceries,2174.74,False,normal
txn_0000431,U1015,2026-01-21 01:48:00,2507.92,mobile,B_U1015_5,False,utilities,2999.76,False,normal
txn_0001482,U1054,2026-01-21 01:52:00,2474.48,web,B_U1054_2,False,dining,2347.07,False,normal
txn_0000107,U1003,2026-01-21 02:03:00,1512.31,atm,B_U1003_18,False,dining,2001.51,False,normal
txn_0001026,U1037,2026-01-21 02:09:00,2852.76,web,B_U1037_58667,True,travel,3096.92,False,normal
txn_0000917,U1033,2026-01-21 02:38:00,3583.33,mobile,B_U1033_4,False,peer_transfer,2238.38,False,normal
txn_0002678,U1099,2026-01-21 03:14:00,6192.39,web,B_U1099_7,False,utilities,7588.88,False,normal
txn_0000998,U1036,2026-01-21 03:17:00,568.26,web,B_U1036_16,False,peer_transfer,1129.15,False,normal
txn_0000483,U1017,2026-01-21 03:25:00,4511.09,atm,B_U1017_3,False,travel,4706.98,False,normal
txn_0003173,U1118,2026-01-21 03:52:00,5977.96,web,B_U1118_2,False,electronics,3428.82,False,normal
txn_0001483,U1054,2026-01-21 03:55:00,1905.14,web,B_U1054_9,False,utilities,2347.07,False,normal
txn_0000782,U1028,2026-01-21 04:03:00,4483.46,mobile,B_U1028_12,False,dining,4440.68,False,normal
txn_0001050,U1038,2026-01-21 04:17:00,4926.79,mobile,B_U1038_18,False,utilities,9163.94,False,normal
txn_0003016,U1112,2026-01-21 04:31:00,4254.98,web,B_U1112_10,False,utilities,5205.26,False,normal
txn_0000484,U1017,2026-01-21 04:39:00,1780.03,mobile,B_U1017_11,False,dining,4706.98,False,normal
txn_0002914,U1108,2026-01-21 04:46:00,3361.56,mobile,B_U1108_16,False,utilities,3438.35,False,normal
txn_0002600,U1096,2026-01-21 04:50:00,5732.4,mobile,B_U1096_4,False,electronics,4725.77,False,normal
txn_0000700,U1025,2026-01-21 05:04:00,865.52,web,B_U1025_1,False,groceries,2077.08,False,normal
txn_0002653,U1098,2026-01-21 05:09:00,6708.07,web,B_U1098_15,False,investment,7495.59,False,normal
txn_0002524,U1093,2026-01-21 05:22:00,2601.87,mobile,B_U1093_13,False,peer_transfer,3053.67,False,normal
txn_0002212,U1081,2026-01-21 05:32:00,2462.38,mobile,B_U1081_11,False,fuel,4023.78,False,normal
txn_0002810,U1104,2026-01-21 05:38:00,1653.46,mobile,B_U1104_15,False,electronics,1958.45,False,normal
txn_0001484,U1054,2026-01-21 05:55:00,2561.59,web,B_U1054_11,False,fuel,2347.07,False,normal
txn_0000432,U1015,2026-01-21 06:01:00,9903.46,web,B_U1015_5,False,investment,2999.76,False,normal
txn_0002341,U1086,2026-01-21 06:07:00,6174.79,mobile,B_U1086_4,False,groceries,4347.82,False,normal
txn_0001647,U1060,2026-01-21 06:09:00,1985.36,mobile,B_U1060_3,False,utilities,2200.45,False,normal
txn_0002938,U1109,2026-01-21 06:09:00,4958.34,atm,B_U1109_10,False,investment,5925.56,False,normal
txn_0002756,U1102,2026-01-21 06:13:00,4381.31,web,B_U1102_5,False,dining,4673.84,False,normal
txn_0002314,U1085,2026-01-21 06:16:00,3529.33,mobile,B_U1085_14,False,investment,1952.44,False,normal
txn_0002834,U1105,2026-01-21 06:19:00,2924.69,mobile,B_U1105_11,False,groceries,5101.93,False,normal
txn_0002601,U1096,2026-01-21 06:23:00,4063.15,web,B_U1096_3,False,utilities,4725.77,False,normal
txn_0001807,U1066,2026-01-21 06:25:00,5614.07,mobile,B_U1066_5,False,investment,2174.71,False,normal
txn_0001374,U1050,2026-01-21 06:35:00,2547.15,mobile,B_U1050_13,False,groceries,3695.41,False,normal
txn_0001458,U1053,2026-01-21 06:46:00,5247.81,web,B_U1053_13,False,peer_transfer,3360.77,False,normal
txn_0000647,U1023,2026-01-21 06:52:00,2650.44,mobile,B_U1023_7,False,investment,3158.77,False,normal
txn_0000187,U1006,2026-01-21 07:13:00,2572.37,mobile,B_U1006_60587,True,utilities,2287.03,False,normal
txn_0000619,U1022,2026-01-21 07:24:00,4108.89,mobile,B_U1022_11,False,dining,4140.87,False,normal
txn_0000918,U1033,2026-01-21 07:30:00,2972.85,web,B_U1033_6,False,groceries,2238.38,False,normal
txn_0001566,U1057,2026-01-21 07:32:00,6226.2,atm,B_U1057_2,False,fuel,6319.59,False,normal
txn_0002574,U1095,2026-01-21 07:32:00,2999.78,atm,B_U1095_9,False,dining,4619.02,False,normal
txn_0001943,U1071,2026-01-21 07:39:00,2265.32,web,B_U1071_17,False,travel,4084.71,False,normal
txn_0000729,U1026,2026-01-21 08:24:00,1280.93,mobile,B_U1026_8,False,dining,2270.01,False,normal
txn_0000862,U1031,2026-01-21 08:30:00,4506.48,mobile,B_U1031_15,False,dining,3939.68,False,normal
txn_0001132,U1041,2026-01-21 08:38:00,2532.36,web,B_U1041_12,False,fuel,3955.76,False,normal
txn_0000348,U1012,2026-01-21 08:46:00,2291.03,mobile,B_U1012_14,False,dining,2152.49,False,normal
txn_0000889,U1032,2026-01-21 09:06:00,944.33,web,B_U1032_2,False,utilities,1492.58,False,normal
txn_0000837,U1030,2026-01-21 09:09:00,3706.45,mobile,B_U1030_11,False,dining,2316.16,False,normal
txn_0002860,U1106,2026-01-21 09:09:00,7270.51,mobile,B_U1106_12,False,peer_transfer,3670.02,False,normal
txn_0001268,U1046,2026-01-21 09:16:00,1249.51,web,B_U1046_14,False,fuel,2217.91,False,normal
txn_0002861,U1106,2026-01-21 09:50:00,2437.98,mobile,B_U1106_4,False,utilities,3670.02,False,normal
txn_0000594,U1021,2026-01-21 10:01:00,3446.8,web,B_U1021_9,False,utilities,2094.79,False,normal
txn_0002237,U1082,2026-01-21 10:06:00,5631.7,mobile,B_U1082_17,False,peer_transfer,4569.76,False,normal
txn_0002862,U1106,2026-01-21 10:10:00,1985.46,mobile,B_U1106_3,False,groceries,3670.02,False,normal
txn_0002835,U1105,2026-01-21 10:17:00,3083.1,mobile,B_U1105_14,False,groceries,5101.93,False,normal
txn_0001350,U1049,2026-01-21 10:25:00,1019.66,web,B_U1049_56823,True,utilities,1500.95,False,normal
txn_0001485,U1054,2026-01-21 10:50:00,1595.15,atm,B_U1054_11,False,fuel,2347.07,False,normal
txn_0001834,U1067,2026-01-21 11:10:00,1348.27,mobile,B_U1067_5,False,electronics,2136.18,False,normal
txn_0003174,U1118,2026-01-21 11:14:00,4154.9,mobile,B_U1118_17,False,electronics,3428.82,False,normal
txn_0000863,U1031,2026-01-21 11:22:00,3745.67,web,B_U1031_10,False,travel,3939.68,False,normal
txn_0000620,U1022,2026-01-21 11:24:00,5881.2,mobile,B_U1022_11,False,electronics,4140.87,False,normal
txn_0001051,U1038,2026-01-21 11:28:00,21229.83,mobile,B_U1038_4,False,peer_transfer,9163.94,False,normal
txn_0000403,U1014,2026-01-21 11:46:00,4099.33,atm,B_U1014_3,False,dining,5753.35,False,normal
txn_0001321,U1048,2026-01-21 12:08:00,3181.46,mobile,B_U1048_10,False,groceries,2557.77,False,normal
txn_0002106,U1077,2026-01-21 12:18:00,2993.11,mobile,B_U1077_3,False,fuel,1866.36,False,normal
txn_0001133,U1041,2026-01-21 12:19:00,4270.56,mobile,B_U1041_17,False,dining,3955.76,False,normal
txn_0001808,U1066,2026-01-21 12:35:00,7965.25,web,B_U1066_16,False,electronics,2174.71,False,normal
txn_0001080,U1039,2026-01-21 12:47:00,1701.29,mobile,B_U1039_8,False,groceries,1555.7,False,normal
txn_0002706,U1100,2026-01-21 12:50:00,7108.8,mobile,B_U1100_37156,True,utilities,3364.39,False,normal
txn_0002025,U1074,2026-01-21 12:59:00,1810.99,mobile,B_U1074_3,False,utilities,2873.53,False,normal
txn_0000349,U1012,2026-01-21 13:00:00,1351.62,mobile,B_U1012_6,False,electronics,2152.49,False,normal
txn_0000485,U1017,2026-01-21 13:06:00,7134.14,mobile,B_U1017_12,False,dining,4706.98,False,normal
txn_0000486,U1017,2026-01-21 13:13:00,5929.58,web,B_U1017_49795,True,dining,4706.98,False,normal
txn_0001134,U1041,2026-01-21 13:22:00,5720.89,mobile,B_U1041_61914,True,electronics,3955.76,False,normal
txn_0000890,U1032,2026-01-21 13:32:00,966.33,web,B_U1032_8,False,fuel,1492.58,False,normal
txn_0003017,U1112,2026-01-21 13:56:00,15175.44,mobile,B_U1112_11,False,electronics,5205.26,False,normal
txn_0000404,U1014,2026-01-21 14:34:00,7139.57,atm,B_U1014_18,False,peer_transfer,5753.35,False,normal
txn_0002420,U1089,2026-01-21 14:50:00,9625.91,web,B_U1089_13,False,dining,9995.49,False,normal
txn_0001701,U1062,2026-01-21 14:53:00,4915.86,mobile,B_U1062_7,False,utilities,5313.72,False,normal
txn_0000864,U1031,2026-01-21 14:55:00,4667.07,mobile,B_U1031_10,False,dining,3939.68,False,normal
txn_0000080,U1002,2026-01-21 15:02:00,3085.41,web,B_U1002_14,False,investment,4906.58,False,normal
txn_0002888,U1107,2026-01-21 15:06:00,2115.24,mobile,B_U1107_7,False,groceries,2290.51,False,normal
txn_0001538,U1056,2026-01-21 15:28:00,1616.31,web,B_U1056_17,False,peer_transfer,4117.9,False,normal
txn_0003018,U1112,2026-01-21 15:51:00,7094.89,mobile,B_U1112_10,False,travel,5205.26,False,normal
txn_0000324,U1011,2026-01-21 16:03:00,7245.73,web,B_U1011_10,False,dining,9375.34,False,normal
txn_0001615,U1059,2026-01-21 16:04:00,1762.5,web,B_U1059_15,False,fuel,2320.66,False,normal
txn_0000081,U1002,2026-01-21 16:11:00,8797.43,mobile,B_U1002_16,False,investment,4906.58,False,normal
txn_0001616,U1059,2026-01-21 16:25:00,2624.43,web,B_U1059_80104,True,electronics,2320.66,False,normal
