event_id,user_id,timestamp,ip_address,geo_location,device_fingerprint,login_status,auth_method,tls_version,cipher_suite,cert_key_length,cert_signature_alg,failed_attempts_last_10min,is_attack_scenario,attack_type
evt_0000494,U1007,2026-01-19 20:38:00,152.58.61.71,Pune,dev_U1007_1_7924,success,passkey,TLS 1.2,TLS_AES_256_GCM_SHA384,4096,SHA-256,0,False,normal
evt_0002514,U1039,2026-01-19 20:46:00,49.36.130.89,Mumbai,dev_U1039_2_9005,fail,mfa,TLS 1.3,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,4096,SHA-384,1,False,normal
evt_0001381,U1021,2026-01-19 20:47:00,152.58.26.210,Pune,dev_U1021_2_4752,success,mfa,TLS 1.2,TLS_AES_128_GCM_SHA256,2048,SHA-384,0,False,normal
evt_0001128,U1017,2026-01-19 20:49:00,106.51.30.235,Bengaluru,dev_U1017_2_4432,success,password,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2048,SHA-384,0,False,normal
evt_0004268,U1067,2026-01-19 20:51:00,115.97.88.199,Chennai,dev_U1067_2_7396,success,biometric,TLS 1.3,TLS_AES_256_GCM_SHA384,3072,SHA-256,0,False,normal
evt_0003013,U1047,2026-01-19 20:52:00,152.58.163.64,Pune,dev_U1047_2_8177,success,passkey,TLS 1.3,TLS_AES_128_GCM_SHA256,4096,SHA-256,0,False,normal
evt_0006440,U1102,2026-01-19 20:52:00,157.39.12.106,Kolkata,dev_U1102_1_5065,success,password,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,3072,SHA-384,0,False,normal
evt_0005509,U1087,2026-01-19 21:04:00,106.51.244.232,Bengaluru,dev_U1087_2_2753,success,biometric,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,2048,SHA-256,0,False,normal
evt_0005697,U1090,2026-01-19 21:06:00,106.51.230.197,Bengaluru,dev_U1090_1_1832,success,passkey,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2048,SHA-384,0,False,normal
evt_0005698,U1090,2026-01-19 21:10:00,115.97.61.173,Chennai,dev_U1090_1_1832,success,passkey,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,4096,SHA-384,0,False,normal
evt_0002703,U1042,2026-01-19 21:13:00,152.58.121.232,Pune,dev_U1042_1_8962,success,biometric,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,4096,SHA-384,0,False,normal
evt_0003393,U1053,2026-01-19 21:17:00,103.48.39.82,Delhi,dev_U1053_1_5562,success,passkey,TLS 1.2,TLS_AES_256_GCM_SHA384,3072,SHA-384,0,False,normal
evt_0006441,U1102,2026-01-19 21:21:00,157.39.202.16,Kolkata,dev_U1102_2_5371,success,mfa,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,4096,SHA-384,0,False,normal
evt_0006807,U1108,2026-01-19 21:21:00,106.51.91.148,Bengaluru,dev_U1108_1_2137,success,password,TLS 1.3,TLS_AES_128_GCM_SHA256,4096,SHA-384,0,False,normal
evt_0000184,U1002,2026-01-19 21:30:00,152.58.204.248,Pune,dev_U1002_2_2424,success,passkey,TLS 1.3,TLS_AES_128_GCM_SHA256,4096,SHA-256,0,False,normal
evt_0006004,U1095,2026-01-19 21:47:00,49.36.35.18,Mumbai,dev_U1095_1_7049,success,password,TLS 1.2,TLS_AES_128_GCM_SHA256,4096,SHA-384,0,False,normal
evt_0006253,U1099,2026-01-19 21:47:00,157.39.238.241,Kolkata,dev_U1099_2_3532,success,biometric,TLS 1.2,TLS_AES_256_GCM_SHA384,3072,SHA-256,0,False,normal
evt_0002007,U1031,2026-01-19 21:53:00,115.97.19.164,Chennai,dev_U1031_2_8668,success,biometric,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,2048,SHA-384,0,False,normal
evt_0006318,U1100,2026-01-19 21:57:00,103.48.102.82,Delhi,dev_U1100_1_3662,success,passkey,TLS 1.2,TLS_AES_128_GCM_SHA256,3072,SHA-256,0,False,normal
evt_0007427,U1118,2026-01-19 21:58:00,152.58.43.150,Pune,dev_U1118_1_3041,success,mfa,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,3072,SHA-384,0,False,normal
evt_0002763,U1043,2026-01-19 21:59:00,106.51.76.137,Bengaluru,dev_U1043_2_3103,success,passkey,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2048,SHA-256,0,False,normal
evt_0007060,U1112,2026-01-19 21:59:00,122.16.143.129,Hyderabad,dev_U1112_2_6663,success,passkey,TLS 1.3,TLS_AES_256_GCM_SHA384,4096,SHA-384,0,False,normal
evt_0005076,U1080,2026-01-19 22:00:00,106.51.54.57,Bengaluru,dev_U1080_1_2188,success,mfa,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,4096,SHA-256,0,False,normal
evt_0005510,U1087,2026-01-19 22:00:00,106.51.111.201,Bengaluru,dev_U1087_2_2753,success,password,TLS 1.3,TLS_AES_128_GCM_SHA256,3072,SHA-384,0,False,normal
evt_0001182,U1018,2026-01-19 22:02:00,152.58.157.162,Pune,dev_U1018_1_2169,success,biometric,TLS 1.2,TLS_AES_128_GCM_SHA256,3072,SHA-384,0,False,normal
evt_0000370,U1005,2026-01-19 22:03:00,152.58.136.155,Pune,dev_U1005_3_4611,success,passkey,TLS 1.2,TLS_AES_128_GCM_SHA256,3072,SHA-384,0,False,normal
evt_0005638,U1089,2026-01-19 22:03:00,103.48.72.247,Delhi,dev_U1089_1_5325,success,password,TLS 1.3,TLS_AES_256_GCM_SHA384,4096,SHA-384,0,False,normal
evt_0006565,U1104,2026-01-19 22:03:00,106.51.124.180,Bengaluru,dev_U1104_1_8711,success,passkey,TLS 1.2,TLS_AES_128_GCM_SHA256,2048,SHA-256,0,False,normal
evt_0006870,U1109,2026-01-19 22:10:00,152.58.248.77,Pune,dev_U1109_3_9785,fail,biometric,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2048,SHA-256,1,False,normal
evt_0001819,U1028,2026-01-19 22:11:00,103.48.138.203,Delhi,dev_U1028_3_2489,fail,biometric,TLS 1.3,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,3072,SHA-384,1,False,normal
evt_0004392,U1069,2026-01-19 22:11:00,152.58.141.76,Pune,dev_U1069_1_8973,success,mfa,TLS 1.3,TLS_AES_256_GCM_SHA384,2048,SHA-256,0,False,normal
evt_0001315,U1020,2026-01-19 22:20:00,115.97.70.239,Chennai,dev_U1020_3_6313,success,password,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,3072,SHA-256,0,False,normal
evt_0002257,U1035,2026-01-19 22:20:00,49.36.74.142,Mumbai,dev_U1035_1_5315,success,mfa,TLS 1.3,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,3072,SHA-384,0,False,normal
evt_0006501,U1103,2026-01-19 22:30:00,157.39.71.128,Kolkata,dev_U1103_2_7267,success,password,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2048,SHA-256,0,False,normal
evt_0004084,U1064,2026-01-19 22:41:00,157.39.152.242,Kolkata,dev_U1064_1_1241,success,password,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,4096,SHA-256,0,False,normal
evt_0002580,U1040,2026-01-19 22:46:00,122.16.82.53,Hyderabad,dev_U1040_1_6947,fail,password,TLS 1.2,TLS_AES_256_GCM_SHA384,2048,SHA-384,1,False,normal
evt_0001820,U1028,2026-01-19 22:48:00,103.48.18.106,Delhi,dev_U1028_1_9348,success,biometric,TLS 1.3,TLS_AES_256_GCM_SHA384,4096,SHA-256,0,False,normal
evt_0002258,U1035,2026-01-19 22:50:00,49.36.32.29,Mumbai,dev_U1035_3_3927,success,biometric,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,3072,SHA-384,0,False,normal
evt_0005511,U1087,2026-01-19 22:50:00,106.51.192.202,Bengaluru,dev_U1087_3_3546,success,mfa,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2048,SHA-256,0,False,normal
evt_0000060,U1000,2026-01-19 22:58:00,152.58.64.202,Pune,dev_U1000_3_5506,success,mfa,TLS 1.3,TLS_AES_256_GCM_SHA384,2048,SHA-384,0,False,normal
evt_0004020,U1063,2026-01-19 23:03:00,157.39.157.161,Kolkata,dev_U1063_3_9856,success,password,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2048,SHA-384,0,False,normal
evt_0005876,U1093,2026-01-19 23:05:00,152.58.13.73,Pune,dev_U1093_3_1158,success,mfa,TLS 1.1,TLS_RSA_WITH_3DES_EDE_CBC_SHA,2048,SHA-256,0,False,normal
evt_0002890,U1045,2026-01-19 23:06:00,157.39.112.6,Kolkata,dev_U1045_3_9835,success,mfa,TLS 1.2,TLS_AES_256_GCM_SHA384,2048,SHA-384,0,False,normal
evt_0006005,U1095,2026-01-19 23:15:00,49.36.171.95,Mumbai,dev_U1095_2_3426,success,mfa,TLS 1.2,TLS_AES_128_GCM_SHA256,3072,SHA-256,0,False,normal
evt_0002891,U1045,2026-01-19 23:18:00,49.36.225.153,Mumbai,dev_U1045_3_9835,success,password,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,3072,SHA-256,0,False,normal
evt_0003014,U1047,2026-01-19 23:19:00,152.58.152.145,Pune,dev_U1047_2_8177,success,passkey,TLS 1.3,TLS_AES_256_GCM_SHA384,3072,SHA-384,0,False,normal
evt_0000687,U1010,2026-01-19 23:21:00,157.39.197.73,Kolkata,dev_U1010_1_6635,success,mfa,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2048,SHA-256,0,False,normal
evt_0001443,U1022,2026-01-19 23:28:00,157.39.250.41,Kolkata,dev_U1022_1_6168,success,passkey,TLS 1.2,TLS_AES_256_GCM_SHA384,2048,SHA-256,0,False,normal
evt_0006006,U1095,2026-01-19 23:28:00,49.36.26.80,Mumbai,dev_U1095_2_3426,success,mfa,TLS 1.2,TLS_AES_256_GCM_SHA384,4096,SHA-384,0,False,normal
evt_0004762,U1075,2026-01-19 23:30:00,152.58.92.68,Pune,dev_U1075_2_7615,success,biometric,TLS 1.3,TLS_AES_256_GCM_SHA384,2048,SHA-256,0,False,normal
evt_0006254,U1099,2026-01-19 23:49:00,157.39.26.87,Kolkata,dev_U1099_3_4878,success,biometric,TLS 1.2,TLS_AES_256_GCM_SHA384,4096,SHA-384,0,False,normal
evt_0004393,U1069,2026-01-19 23:53:00,152.58.173.216,Pune,dev_U1069_2_3536,success,biometric,TLS 1.2,TLS_AES_128_GCM_SHA256,2048,SHA-256,0,False,normal
evt_0004206,U1066,2026-01-19 23:54:00,106.51.30.170,Bengaluru,dev_U1066_1_7570,success,password,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,4096,SHA-384,0,False,normal
evt_0001568,U1024,2026-01-19 23:56:00,152.58.141.181,Pune,dev_U1024_1_9179,success,passkey,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,2048,SHA-384,0,False,normal
evt_0004021,U1063,2026-01-19 23:56:00,157.39.7.81,Kolkata,dev_U1063_3_9856,success,passkey,TLS 1.3,TLS_AES_128_GCM_SHA256,2048,SHA-256,0,False,normal
evt_0003394,U1053,2026-01-20 00:12:00,101.100.20.190,Singapore,dev_U1053_3_4510,success,password,TLS 1.3,TLS_AES_128_GCM_SHA256,4096,SHA-384,0,False,normal
evt_0004952,U1078,2026-01-20 00:13:00,103.48.150.207,Delhi,dev_U1078_2_4910,success,password,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,4096,SHA-384,0,False,normal
evt_0002447,U1038,2026-01-20 00:22:00,157.39.114.80,Kolkata,dev_U1038_2_9837,success,passkey,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2048,SHA-256,0,False,normal
evt_0006319,U1100,2026-01-20 00:24:00,157.39.56.120,Kolkata,dev_U1100_1_3662,success,mfa,TLS 1.3,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,3072,SHA-256,0,False,normal
evt_0004705,U1074,2026-01-20 00:26:00,157.39.135.76,Kolkata,dev_U1074_3_2113,success,password,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,2048,SHA-384,0,False,normal
evt_0000557,U1008,2026-01-20 00:32:00,103.48.156.30,Delhi,dev_U1008_2_6514,success,mfa,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,4096,SHA-256,0,False,normal
evt_0000814,U1012,2026-01-20 00:33:00,115.97.171.8,Chennai,dev_U1012_1_2291,success,biometric,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,2048,SHA-256,0,False,normal
evt_0006999,U1111,2026-01-20 00:41:00,103.48.37.34,Delhi,dev_U1111_1_5349,success,passkey,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,3072,SHA-256,0,False,normal
evt_0002139,U1033,2026-01-20 00:54:00,157.39.25.177,Kolkata,dev_U1033_2_6573,success,biometric,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,4096,SHA-384,0,False,normal
evt_0000371,U1005,2026-01-20 00:58:00,152.58.94.219,Pune,dev_U1005_1_9928,success,mfa,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,4096,SHA-384,0,False,normal
evt_0005077,U1080,2026-01-20 01:02:00,106.51.120.92,Bengaluru,dev_U1080_3_8508,success,password,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2048,SHA-384,0,False,normal
evt_0001000,U1015,2026-01-20 01:08:00,157.39.137.245,Kolkata,dev_U1015_3_7227,success,passkey,TLS 1.2,TLS_AES_256_GCM_SHA384,2048,SHA-256,0,False,normal
evt_0007428,U1118,2026-01-20 01:10:00,152.58.120.176,Pune,dev_U1118_1_3041,success,biometric,TLS 1.3,TLS_AES_128_GCM_SHA256,2048,SHA-256,0,False,normal
evt_0006871,U1109,2026-01-20 01:26:00,152.58.184.84,Pune,dev_U1109_1_9346,success,password,TLS 1.3,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2048,SHA-384,0,False,normal
evt_0003015,U1047,2026-01-20 01:37:00,152.58.36.61,Pune,dev_U1047_3_9479,success,password,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,4096,SHA-384,0,False,normal
evt_0005877,U1093,2026-01-20 01:41:00,152.58.218.172,Pune,dev_U1093_1_8239,success,password,TLS 1.3,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,4096,SHA-384,0,False,normal
evt_0001183,U1018,2026-01-20 01:46:00,152.58.174.186,Pune,dev_U1018_2_3803,success,mfa,TLS 1.2,TLS_AES_256_GCM_SHA384,4096,SHA-256,0,False,normal
evt_0001885,U1029,2026-01-20 01:54:00,157.39.117.7,Kolkata,dev_U1029_1_1771,success,mfa,TLS 1.3,TLS_AES_256_GCM_SHA384,4096,SHA-384,0,False,normal
evt_0004763,U1075,2026-01-20 01:56:00,152.58.200.108,Pune,dev_U1075_2_7615,success,password,TLS 1.2,TLS_AES_256_GCM_SHA384,3072,SHA-256,0,False,normal
evt_0000311,U1004,2026-01-20 01:57:00,103.48.219.72,Delhi,dev_U1004_3_4257,success,biometric,TLS 1.3,TLS_AES_128_GCM_SHA256,2048,SHA-256,0,False,normal
evt_0007061,U1112,2026-01-20 02:05:00,122.16.26.94,Hyderabad,dev_U1112_3_6139,success,mfa,TLS 1.3,TLS_AES_256_GCM_SHA384,4096,SHA-256,0,False,normal
evt_0002831,U1044,2026-01-20 02:09:00,122.16.95.33,Hyderabad,dev_U1044_3_9645,success,biometric,TLS 1.2,TLS_AES_128_GCM_SHA256,3072,SHA-384,0,False,normal
evt_0007429,U1118,2026-01-20 02:10:00,152.58.66.224,Pune,dev_U1118_2_5920,success,password,TLS 1.3,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2048,SHA-256,0,False,normal
evt_0005078,U1080,2026-01-20 02:12:00,106.51.196.178,Bengaluru,dev_U1080_1_2188,fail,biometric,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,3072,SHA-384,1,False,normal
evt_0002955,U1046,2026-01-20 02:19:00,157.39.191.98,Kolkata,dev_U1046_3_7537,success,password,TLS 1.3,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2048,SHA-384,0,False,normal
evt_0002448,U1038,2026-01-20 02:23:00,157.39.22.59,Kolkata,dev_U1038_1_3646,success,mfa,TLS 1.2,TLS_AES_256_GCM_SHA384,4096,SHA-384,0,False,normal
evt_0001505,U1023,2026-01-20 02:29:00,49.36.247.230,Mumbai,dev_U1023_3_4483,success,password,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,3072,SHA-256,0,False,normal
evt_0007062,U1112,2026-01-20 02:43:00,122.16.204.7,Hyderabad,dev_U1112_1_8119,success,biometric,TLS 1.2,TLS_AES_256_GCM_SHA384,3072,SHA-384,0,False,normal
evt_0006746,U1107,2026-01-20 02:45:00,152.58.236.209,Pune,dev_U1107_1_4164,success,passkey,TLS 1.2,TLS_AES_256_GCM_SHA384,2048,SHA-384,0,False,normal
evt_0001759,U1027,2026-01-20 02:46:00,122.16.69.77,Hyderabad,dev_U1027_1_7543,success,passkey,TLS 1.3,TLS_AES_256_GCM_SHA384,2048,SHA-384,0,False,normal
evt_0005016,U1079,2026-01-20 02:46:00,115.97.91.108,Chennai,dev_U1079_2_5915,fail,password,TLS 1.3,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,4096,SHA-384,1,False,normal
evt_0000941,U1014,2026-01-20 02:49:00,152.58.123.183,Pune,dev_U1014_2_5741,success,password,TLS 1.3,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,3072,SHA-256,0,False,normal
evt_0006872,U1109,2026-01-20 02:50:00,152.58.59.89,Pune,dev_U1109_2_7548,success,passkey,TLS 1.3,TLS_AES_256_GCM_SHA384,2048,SHA-256,0,False,normal
evt_0005878,U1093,2026-01-20 02:51:00,152.58.142.36,Pune,dev_U1093_1_8239,fail,mfa,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,2048,SHA-256,1,False,normal
evt_0007243,U1115,2026-01-20 02:55:00,152.58.82.204,Pune,dev_U1115_1_8144,success,mfa,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,3072,SHA-256,0,False,normal
evt_0005943,U1094,2026-01-20 03:04:00,49.36.93.252,Mumbai,dev_U1094_3_9938,success,biometric,TLS 1.3,TLS_AES_256_GCM_SHA384,4096,SHA-256,0,False,normal
evt_0006625,U1105,2026-01-20 03:18:00,157.39.136.118,Kolkata,dev_U1105_2_6728,success,password,TLS 1.2,TLS_AES_128_GCM_SHA256,4096,SHA-256,0,False,normal
evt_0007000,U1111,2026-01-20 03:24:00,152.58.147.252,Pune,dev_U1111_3_2776,success,passkey,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2048,SHA-384,0,False,normal
evt_0001184,U1018,2026-01-20 03:25:00,152.58.167.177,Pune,dev_U1018_1_2169,success,biometric,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,3072,SHA-384,0,False,normal
evt_0004521,U1071,2026-01-20 03:35:00,49.36.197.228,Mumbai,dev_U1071_2_1936,fail,mfa,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,3072,SHA-384,1,False,normal
evt_0005944,U1094,2026-01-20 03:35:00,49.36.167.233,Mumbai,dev_U1094_3_9938,success,password,TLS 1.2,TLS_AES_256_GCM_SHA384,2048,SHA-256,0,False,normal
evt_0002008,U1031,2026-01-20 03:48:00,115.97.187.130,Chennai,dev_U1031_1_7252,success,passkey,TLS 1.2,TLS_AES_256_GCM_SHA384,4096,SHA-384,0,False,normal
evt_0007001,U1111,2026-01-20 03:49:00,103.48.75.70,Delhi,dev_U1111_1_5349,success,biometric,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,3072,SHA-384,0,False,normal
evt_0001696,U1026,2026-01-20 04:01:00,152.58.80.17,Pune,dev_U1026_3_8019,success,password,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,4096,SHA-256,0,False,normal
evt_0005263,U1083,2026-01-20 04:03:00,106.51.116.228,Bengaluru,dev_U1083_3_7054,success,mfa,TLS 1.3,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2048,SHA-256,0,False,normal
evt_0007366,U1117,2026-01-20 04:08:00,115.97.129.215,Chennai,dev_U1117_1_2146,fail,password,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,4096,SHA-384,1,False,normal
evt_0007244,U1115,2026-01-20 04:12:00,106.51.93.199,Bengaluru,dev_U1115_1_8144,success,mfa,TLS 1.2,TLS_AES_256_GCM_SHA384,3072,SHA-256,0,False,normal
evt_0001886,U1029,2026-01-20 04:14:00,157.39.85.181,Kolkata,dev_U1029_1_1771,success,password,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,2048,SHA-384,0,False,normal
evt_0006747,U1107,2026-01-20 04:15:00,152.58.26.63,Pune,dev_U1107_2_7528,success,mfa,TLS 1.2,TLS_AES_256_GCM_SHA384,2048,SHA-256,0,False,normal
evt_0007367,U1117,2026-01-20 04:16:00,115.97.93.106,Chennai,dev_U1117_3_6143,success,passkey,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,3072,SHA-256,0,False,normal
evt_0001697,U1026,2026-01-20 04:17:00,152.58.57.183,Pune,dev_U1026_2_5304,success,mfa,TLS 1.3,TLS_AES_128_GCM_SHA256,2048,SHA-384,0,False,normal
evt_0001821,U1028,2026-01-20 04:19:00,103.48.139.208,Delhi,dev_U1028_1_9348,success,biometric,TLS 1.2,TLS_AES_128_GCM_SHA256,2048,SHA-256,0,False,normal
evt_0000185,U1002,2026-01-20 04:21:00,152.58.77.89,Pune,dev_U1002_1_9935,success,passkey,TLS 1.2,TLS_AES_128_GCM_SHA256,3072,SHA-384,0,False,normal
evt_0003333,U1052,2026-01-20 04:22:00,49.36.9.164,Mumbai,dev_U1052_1_6413,success,passkey,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2048,SHA-384,0,False,normal
evt_0000439,U1006,2026-01-20 04:25:00,115.97.254.127,Chennai,dev_U1006_1_5557,success,mfa,TLS 1.3,TLS_AES_128_GCM_SHA256,4096,SHA-384,0,False,normal
evt_0007307,U1116,2026-01-20 04:25:00,157.39.156.102,Kolkata,dev_U1116_3_6967,success,password,TLS 1.3,TLS_AES_256_GCM_SHA384,4096,SHA-384,0,False,normal
evt_0006442,U1102,2026-01-20 04:32:00,157.39.11.38,Kolkata,dev_U1102_1_5065,success,passkey,TLS 1.3,TLS_AES_128_GCM_SHA256,2048,SHA-256,0,False,normal
evt_0003705,U1058,2026-01-20 04:33:00,152.58.136.97,Pune,dev_U1058_2_1993,success,password,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,4096,SHA-256,0,False,normal
evt_0002704,U1042,2026-01-20 04:34:00,152.58.119.68,Pune,dev_U1042_3_9727,success,biometric,TLS 1.0,TLS_RSA_WITH_3DES_EDE_CBC_SHA,1024,SHA-256,0,False,normal
evt_0000372,U1005,2026-01-20 04:36:00,152.58.48.17,Pune,dev_U1005_2_7873,success,password,TLS 1.3,TLS_AES_256_GCM_SHA384,2048,SHA-256,0,False,normal
evt_0002832,U1044,2026-01-20 04:39:00,122.16.127.65,Hyderabad,dev_U1044_2_5342,success,biometric,TLS 1.3,TLS_AES_128_GCM_SHA256,4096,SHA-256,0,False,normal
evt_0003144,U1049,2026-01-20 04:39:00,152.58.246.28,Pune,dev_U1049_1_6539,success,mfa,TLS 1.2,TLS_AES_256_GCM_SHA384,4096,SHA-384,0,False,normal
evt_0000619,U1009,2026-01-20 04:44:00,49.36.212.93,Mumbai,dev_U1009_3_6881,success,mfa,TLS 1.2,TLS_AES_128_GCM_SHA256,2048,SHA-384,0,False,normal
evt_0005879,U1093,2026-01-20 04:47:00,101.100.91.165,Singapore,dev_U1093_3_1158,success,biometric,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2048,SHA-384,0,False,normal
evt_0001633,U1025,2026-01-20 04:52:00,103.48.102.98,Delhi,dev_U1025_1_5339,success,password,TLS 1.3,TLS_AES_256_GCM_SHA384,4096,SHA-256,0,False,normal
evt_0006873,U1109,2026-01-20 04:54:00,152.58.53.53,Pune,dev_U1109_1_9346,success,password,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2048,SHA-256,0,False,normal
evt_0005568,U1088,2026-01-20 04:59:00,106.51.163.37,Bengaluru,dev_U1088_2_4450,success,password,TLS 1.3,TLS_AES_128_GCM_SHA256,3072,SHA-256,0,False,normal
evt_0001949,U1030,2026-01-20 05:01:00,152.58.230.157,Pune,dev_U1030_1_3621,success,biometric,TLS 1.3,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,4096,SHA-384,0,False,normal
evt_0001950,U1030,2026-01-20 05:02:00,152.58.128.230,Pune,dev_U1030_3_2040,success,mfa,TLS 1.2,TLS_AES_128_GCM_SHA256,3072,SHA-256,0,False,normal
evt_0007308,U1116,2026-01-20 05:02:00,157.39.213.240,Kolkata,dev_U1116_1_9821,success,password,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,3072,SHA-384,0,False,normal
evt_0002642,U1041,2026-01-20 05:04:00,49.36.134.35,Mumbai,dev_U1041_3_2403,success,biometric,TLS 1.3,TLS_AES_128_GCM_SHA256,2048,SHA-256,0,False,normal
evt_0003837,U1060,2026-01-20 05:06:00,157.39.177.109,Kolkata,dev_U1060_3_8350,success,passkey,TLS 1.3,TLS_AES_128_GCM_SHA256,4096,SHA-384,0,False,normal
evt_0004085,U1064,2026-01-20 05:11:00,157.39.35.212,Kolkata,dev_U1064_1_1241,success,password,TLS 1.2,TLS_AES_256_GCM_SHA384,2048,SHA-384,0,False,normal
evt_0001382,U1021,2026-01-20 05:16:00,157.39.135.75,Kolkata,dev_U1021_3_1525,success,password,TLS 1.3,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,3072,SHA-256,0,False,normal
evt_0003706,U1058,2026-01-20 05:19:00,152.58.233.155,Pune,dev_U1058_2_1993,success,password,TLS 1.3,TLS_AES_128_GCM_SHA256,2048,SHA-384,0,False,normal
evt_0002328,U1036,2026-01-20 05:20:00,122.16.251.110,Hyderabad,dev_U1036_3_9317,success,mfa,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,2048,SHA-256,0,False,normal
evt_0003016,U1047,2026-01-20 05:23:00,152.58.142.192,Pune,dev_U1047_1_7118,success,mfa,TLS 1.2,TLS_CHACHA20_POLY1305_SHA256,4096,SHA-384,0,False,normal
evt_0006188,U1098,2026-01-20 05:24:00,152.58.63.23,Pune,dev_U1098_2_2684,success,biometric,TLS 1.3,TLS_AES_128_GCM_SHA256,3072,SHA-256,0,False,normal
evt_0006378,U1101,2026-01-20 05:24:00,152.58.35.16,Pune,dev_U1101_1_3938,success,biometric,TLS 1.3,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,4096,SHA-256,0,False,normal
evt_0005569,U1088,2026-01-20 05:30:00,106.51.242.36,Bengaluru,dev_U1088_1_5616,success,password,TLS 1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,4096,SHA-256,0,False,normal
evt_0003083,U1048,2026-01-20 05:34:00,115.97.88.8,Chennai,dev_U1048_3_4681,success,passkey,TLS 1.3,TLS_AES_256_GCM_SHA384,4096,SHA-256,0,False,normal
